datalake,engine,query name,conf,latency,benchmark,sf
hudi,trino,db3,106.9; 15.4; 17.1; 40.6; 229.7; 233.9; 280.0|1; 1.1; 0.0,113046.64,tpch,100
hudi,trino,db3,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;1;0,84931.83,tpch,100
hudi,trino,db2,20.8; 17.3; 14.0; 19.6; 34.6; 31.1; 200.0|1; 0.0; 0.0,83204.88,tpch,100
hudi,trino,db16,97.1; 13.7; 22.7; 33.2; 236.4; 267.2; 280.0|0; 0.0; 1.0,75081.09,tpch,100
hudi,trino,db6,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,110268.05,tpch,100
hudi,trino,db7,89.7; 14.3; 37.2; 18.0; 244.6; 216.6; 280.0|,99347.99,tpch,100
hudi,trino,db8,89.7; 14.3; 37.2; 18.0; 244.6; 216.6; 280.0|,193725.85,tpch,100
hudi,trino,db4,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,96287.37,tpch,100
hudi,trino,db22,87.6; 13.9; 17.8; 33.0; 269.8; 202.1; 280.0|1; 1.1; 0.0,134968.92,tpch,100
hudi,trino,db9,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,236160.55,tpch,100
hudi,trino,db1,20.6; 16.2; 18.3; 16.9; 32.7; 36.3; 200.0|1; 0.0; 0.0,37669.78,tpch,100
hudi,trino,db15,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,57674.18,tpch,100
hudi,trino,db10,20.6; 16.2; 18.3; 16.9; 32.7; 36.3; 200.0|1; 0.0; 0.0,36118.54,tpch,100
hudi,trino,db8,116.0; 14.5; 35.4; 18.3; 286.5; 211.4; 280.0|,193957.84,tpch,100
hudi,trino,db3,89.7; 14.3; 37.2; 18.0; 244.6; 216.6; 280.0|,82392.63,tpch,100
hudi,trino,db9,115.2; 14.7; 17.7; 38.6; 217.8; 262.5; 280.0|1; 0.9; 0.0,192496.62,tpch,100
hudi,trino,db12,21.7; 19.0; 17.7; 18.9; 30.1; 32.2; 200.0|1; 0.0; 1.1,46713.08,tpch,100
hudi,trino,db19,22.0; 17.1; 18.4; 16.3; 31.9; 30.5; 200.0|1; 1.1; 0.9,85807.34,tpch,100
hudi,trino,db16,62.4; 18.0; 18.8; 30.5; 15.5; 117.5; 156.0|1; 0.0; 0.0,57495.07,tpch,100
hudi,trino,db12,60.3; 18.6; 26.0; 16.3; 17.2; 114.5; 156.0|0; 0.0; 0.0,56979.26,tpch,100
hudi,trino,db18,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,101986.29,tpch,100
hudi,trino,db2,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,101460.60,tpch,100
hudi,trino,db14,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;1,66303.06,tpch,100
hudi,trino,db2,54.0; 15.2; 15.5; 25.5; 13.9; 98.4; 156.0|,86148.32,tpch,100
hudi,trino,db16,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,80732.39,tpch,100
hudi,trino,db15,87.6; 13.9; 17.8; 33.0; 269.8; 202.1; 280.0|1; 1.1; 0.0,69177.95,tpch,100
hudi,trino,db18,118.0; 15.8; 17.8; 39.9; 261.3; 227.4; 280.0|,87903.59,tpch,100
hudi,trino,db12,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,57481.95,tpch,100
hudi,trino,db8,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;1;0,106390.10,tpch,100
hudi,trino,db17,111.1; 15.9; 38.9; 17.1; 222.8; 220.1; 280.0|0; 0.9; 0.9,93336.46,tpch,100
hudi,trino,db11,106.9; 15.4; 17.1; 40.6; 229.7; 233.9; 280.0|1; 1.1; 0.0,49592.49,tpch,100
hudi,trino,db13,116.0; 14.5; 35.4; 18.3; 286.5; 211.4; 280.0|,52660.40,tpch,100
hudi,trino,db19,60.3; 18.6; 26.0; 16.3; 17.2; 114.5; 156.0|0; 0.0; 0.0,59520.41,tpch,100
hudi,trino,db6,17.5; 15.7; 18.0; 20.6; 28.7; 30.3; 200.0|1; 0.0; 0.0,94978.91,tpch,100
hudi,trino,db6,20.8; 17.3; 14.0; 19.6; 34.6; 31.1; 200.0|1; 0.0; 0.0,154704.23,tpch,100
hudi,trino,db21,20.8; 17.3; 14.0; 19.6; 34.6; 31.1; 200.0|1; 0.0; 0.0,105440.09,tpch,100
hudi,trino,db5,109.5; 15.4; 38.8; 21.1; 255.2; 242.5; 280.0|,128544.02,tpch,100
hudi,trino,db15,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,45725.81,tpch,100
hudi,trino,db8,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,156735.63,tpch,100
hudi,trino,db19,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,97957.25,tpch,100
hudi,trino,db10,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;1,36066.48,tpch,100
hudi,trino,db6,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,164034.89,tpch,100
hudi,trino,db22,118.0; 15.8; 17.8; 39.9; 261.3; 227.4; 280.0|,97234.87,tpch,100
hudi,trino,db20,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,112926.98,tpch,100
hudi,trino,db15,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,61450.57,tpch,100
hudi,trino,db17,54.0; 15.2; 15.5; 25.5; 13.9; 98.4; 156.0|,70679.41,tpch,100
hudi,trino,db16,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,60390.87,tpch,100
hudi,trino,db5,20.6; 16.2; 18.3; 16.9; 32.7; 36.3; 200.0|1; 0.0; 0.0,82033.67,tpch,100
hudi,trino,db12,63.5; 16.9; 15.6; 24.6; 17.5; 90.7; 156.0|,52008.56,tpch,100
hudi,trino,db7,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,110781.83,tpch,100
hudi,trino,db7,105.8; 13.5; 22.8; 34.0; 228.3; 221.1; 280.0|1; 0.9; 0.0,121509.81,tpch,100
hudi,trino,db1,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;1,46952.48,tpch,100
hudi,trino,db16,21.7; 19.0; 17.7; 18.9; 30.1; 32.2; 200.0|1; 0.0; 1.1,78442.48,tpch,100
hudi,trino,db17,87.6; 13.9; 17.8; 33.0; 269.8; 202.1; 280.0|1; 1.1; 0.0,86054.68,tpch,100
hudi,trino,db4,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,144631.83,tpch,100
hudi,trino,db22,99.0; 15.7; 18.0; 34.9; 241.1; 251.2; 280.0|0; 0.0; 1.0,89343.75,tpch,100
hudi,trino,db10,97.9; 13.7; 20.1; 33.4; 292.5; 246.1; 280.0|,35304.76,tpch,100
hudi,trino,db20,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;1;0,100822.23,tpch,100
hudi,trino,db19,21.7; 19.0; 17.7; 18.9; 30.1; 32.2; 200.0|1; 0.0; 1.1,66593.41,tpch,100
hudi,trino,db21,62.4; 18.0; 18.8; 30.5; 15.5; 117.5; 156.0|1; 0.0; 0.0,102673.00,tpch,100
hudi,trino,db10,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,37627.59,tpch,100
hudi,trino,db7,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,130412.39,tpch,100
hudi,trino,db17,89.7; 14.3; 37.2; 18.0; 244.6; 216.6; 280.0|,87885.40,tpch,100
hudi,trino,db20,111.1; 15.9; 38.9; 17.1; 222.8; 220.1; 280.0|0; 0.9; 0.9,82523.33,tpch,100
hudi,trino,db9,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,227577.07,tpch,100
hudi,trino,db21,22.0; 17.1; 18.4; 16.3; 31.9; 30.5; 200.0|1; 1.1; 0.9,113972.37,tpch,100
hudi,trino,db13,91.7; 15.1; 19.5; 31.2; 238.9; 248.1; 280.0|1; 1.1; 0.0,64793.49,tpch,100
hudi,trino,db14,29.6; 14.9; 15.4; 12.2; 141.3; 29.0; 106.0|,44825.49,tpch,100
hudi,trino,db4,54.0; 15.2; 15.5; 25.5; 13.9; 98.4; 156.0|,102103.47,tpch,100
hudi,trino,db8,63.5; 16.9; 15.6; 24.6; 17.5; 90.7; 156.0|,153153.07,tpch,100
hudi,trino,db7,29.6; 14.9; 15.4; 12.2; 141.3; 29.0; 106.0|,91078.12,tpch,100
hudi,trino,db10,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,36775.20,tpch,100
hudi,trino,db18,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,90679.59,tpch,100
hudi,trino,db2,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,98265.68,tpch,100
hudi,trino,db18,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,105639.51,tpch,100
hudi,trino,db12,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,57136.47,tpch,100
hudi,trino,db13,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,51683.33,tpch,100
hudi,trino,db6,103.0;14.0;36.0;20.0;256.0;237.0;280.0|0;1;1,163664.70,tpch,100
hudi,trino,db17,97.9; 13.7; 20.1; 33.4; 292.5; 246.1; 280.0|,104885.25,tpch,100
hudi,trino,db20,114.8; 13.2; 40.0; 22.3; 224.8; 227.1; 280.0|,113018.95,tpch,100
hudi,trino,db20,60.3; 18.6; 26.0; 16.3; 17.2; 114.5; 156.0|0; 0.0; 0.0,106005.69,tpch,100
hudi,trino,db11,105.8; 13.5; 22.8; 34.0; 228.3; 221.1; 280.0|1; 0.9; 0.0,48926.86,tpch,100
hudi,trino,db21,59.2; 16.3; 28.0; 17.3; 15.4; 95.4; 156.0|,81128.76,tpch,100
hudi,trino,db6,91.7; 15.1; 19.5; 31.2; 238.9; 248.1; 280.0|1; 1.1; 0.0,100038.84,tpch,100
hudi,trino,db3,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,103266.04,tpch,100
hudi,trino,db3,89.7; 14.3; 37.2; 18.0; 244.6; 216.6; 280.0|,136403.90,tpch,100
hudi,trino,db22,97.1; 15.0; 21.4; 31.9; 272.0; 251.3; 280.0|0; 0.0; 0.0,132566.05,tpch,100
hudi,trino,db5,105.8; 13.5; 22.8; 34.0; 228.3; 221.1; 280.0|1; 0.9; 0.0,138489.39,tpch,100
hudi,trino,db4,109.5; 15.4; 38.8; 21.1; 255.2; 242.5; 280.0|,95533.47,tpch,100
hudi,trino,db13,97.9; 13.7; 20.1; 33.4; 292.5; 246.1; 280.0|,42624.18,tpch,100
hudi,trino,db18,105.8; 13.5; 22.8; 34.0; 228.3; 221.1; 280.0|1; 0.9; 0.0,84384.54,tpch,100
hudi,trino,db8,97.9; 13.7; 20.1; 33.4; 292.5; 246.1; 280.0|,193532.73,tpch,100
hudi,trino,db1,20.6; 16.2; 18.3; 16.9; 32.7; 36.3; 200.0|1; 0.0; 0.0,49641.47,tpch,100
hudi,trino,db21,21.7; 19.0; 17.7; 18.9; 30.1; 32.2; 200.0|1; 0.0; 1.1,110528.33,tpch,100
hudi,trino,db16,99.0; 15.7; 18.0; 34.9; 241.1; 251.2; 280.0|0; 0.0; 1.0,55709.96,tpch,100
hudi,trino,db19,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,87874.53,tpch,100
hudi,trino,db12,111.1; 15.9; 38.9; 17.1; 222.8; 220.1; 280.0|0; 0.9; 0.9,53130.02,tpch,100
hudi,trino,db15,59.2; 16.3; 28.0; 17.3; 15.4; 95.4; 156.0|,66400.64,tpch,100
hudi,trino,db5,99.0; 15.7; 18.0; 34.9; 241.1; 251.2; 280.0|0; 0.0; 1.0,96560.47,tpch,100
hudi,trino,db7,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,117596.02,tpch,100
hudi,trino,db4,99.0; 15.7; 18.0; 34.9; 241.1; 251.2; 280.0|0; 0.0; 1.0,98832.72,tpch,100
hudi,trino,db9,29.6; 14.9; 15.4; 12.2; 141.3; 29.0; 106.0|,244046.74,tpch,100
hudi,trino,db19,109.5; 15.4; 38.8; 21.1; 255.2; 242.5; 280.0|,103578.29,tpch,100
hudi,trino,db11,20.9; 19.5; 17.4; 16.6; 30.9; 29.5; 200.0|1; 0.0; 0.9,47735.62,tpch,100
hudi,trino,db5,103.0;14.0;36.0;20.0;256.0;237.0;280.0|0;1;1,138342.47,tpch,100
hudi,trino,db16,87.6; 13.9; 17.8; 33.0; 269.8; 202.1; 280.0|1; 1.1; 0.0,83988.27,tpch,100
hudi,trino,db5,54.0; 15.2; 15.5; 25.5; 13.9; 98.4; 156.0|,82631.37,tpch,100
hudi,trino,db22,33.4; 13.4; 16.2; 11.8; 113.9; 37.9; 106.0|,126177.04,tpch,100
hudi,trino,db2,60.3; 18.6; 26.0; 16.3; 17.2; 114.5; 156.0|0; 0.0; 0.0,89441.14,tpch,100
hudi,trino,db10,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,46668.34,tpch,100
hudi,trino,db6,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,155231.22,tpch,100
hudi,trino,db11,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,38205.03,tpch,100
hudi,trino,db19,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;1,90258.93,tpch,100
hudi,trino,db6,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,152354.89,tpch,100
hudi,trino,db2,115.2; 14.7; 17.7; 38.6; 217.8; 262.5; 280.0|1; 0.9; 0.0,91233.90,tpch,100
hudi,trino,db4,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,104067.30,tpch,100
hudi,trino,db10,63.5; 16.9; 15.6; 24.6; 17.5; 90.7; 156.0|,53433.25,tpch,100
hudi,trino,db9,115.2; 14.7; 17.7; 38.6; 217.8; 262.5; 280.0|1; 0.9; 0.0,199251.32,tpch,100
hudi,trino,db9,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,245622.88,tpch,100
hudi,trino,db17,116.0; 14.5; 35.4; 18.3; 286.5; 211.4; 280.0|,92854.82,tpch,100
hudi,trino,db8,20.6; 16.2; 18.3; 16.9; 32.7; 36.3; 200.0|1; 0.0; 0.0,120051.23,tpch,100
hudi,trino,db14,103.0;14.0;36.0;20.0;256.0;237.0;280.0|0;1;1,41578.61,tpch,100
hudi,trino,db20,54.0; 15.2; 15.5; 25.5; 13.9; 98.4; 156.0|,62090.91,tpch,100
hudi,trino,db15,54.0; 15.2; 15.5; 25.5; 13.9; 98.4; 156.0|,70567.30,tpch,100
hudi,trino,db14,87.6; 13.9; 17.8; 33.0; 269.8; 202.1; 280.0|1; 1.1; 0.0,72656.02,tpch,100
hudi,trino,db14,17.5; 15.7; 18.0; 20.6; 28.7; 30.3; 200.0|1; 0.0; 0.0,53743.67,tpch,100
hudi,trino,db1,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,43793.40,tpch,100
hudi,trino,db1,54.0; 15.2; 15.5; 25.5; 13.9; 98.4; 156.0|,46209.55,tpch,100
hudi,trino,db22,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,95777.82,tpch,100
hudi,trino,db13,22.0; 17.1; 18.4; 16.3; 31.9; 30.5; 200.0|1; 1.1; 0.9,73093.34,tpch,100
hudi,trino,db7,59.2; 16.3; 28.0; 17.3; 15.4; 95.4; 156.0|,127060.20,tpch,100
hudi,trino,db2,103.0;14.0;20.0;36.0;256.0;237.0;280.0|,125749.35,tpch,100
hudi,trino,db13,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,48732.25,tpch,100
hudi,trino,db14,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,69394.80,tpch,100
hudi,trino,db14,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,49899.20,tpch,100
hudi,trino,db22,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,96458.97,tpch,100
hudi,trino,db10,91.7; 15.1; 19.5; 31.2; 238.9; 248.1; 280.0|1; 1.1; 0.0,44339.80,tpch,100
hudi,trino,db13,21.7; 19.0; 17.7; 18.9; 30.1; 32.2; 200.0|1; 0.0; 1.1,68237.84,tpch,100
hudi,trino,db7,97.1; 15.0; 21.4; 31.9; 272.0; 251.3; 280.0|0; 0.0; 0.0,86767.69,tpch,100
hudi,trino,db18,99.0; 15.7; 18.0; 34.9; 241.1; 251.2; 280.0|0; 0.0; 1.0,70471.42,tpch,100
hudi,trino,db3,99.0; 15.7; 18.0; 34.9; 241.1; 251.2; 280.0|0; 0.0; 1.0,134705.80,tpch,100
hudi,trino,db1,99.0; 15.7; 18.0; 34.9; 241.1; 251.2; 280.0|0; 0.0; 1.0,29219.59,tpch,100
hudi,trino,db12,30.1; 15.6; 15.0; 10.7; 135.7; 28.9; 106.0|1; 1.0; 1.0,44518.69,tpch,100
hudi,trino,db21,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,91903.70,tpch,100
hudi,trino,db12,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,52720.91,tpch,100
hudi,trino,db18,114.8; 13.2; 40.0; 22.3; 224.8; 227.1; 280.0|,103895.76,tpch,100
hudi,trino,db11,109.5; 15.4; 38.8; 21.1; 255.2; 242.5; 280.0|,54789.02,tpch,100
hudi,trino,db3,62.4; 18.0; 18.8; 30.5; 15.5; 117.5; 156.0|1; 0.0; 0.0,117632.46,tpch,100
hudi,trino,db1,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,33904.2,tpch,100
hudi,trino,db10,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,47486.54,tpch,100
hudi,trino,db11,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,25681.06,tpch,100
hudi,trino,db12,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,11975.61,tpch,100
hudi,trino,db13,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,56328.36,tpch,100
hudi,trino,db14,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,13066.34,tpch,100
hudi,trino,db15,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,32307.85,tpch,100
hudi,trino,db16,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,22682.44,tpch,100
hudi,trino,db17,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,19673.08,tpch,100
hudi,trino,db18,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,39723.16,tpch,100
hudi,trino,db19,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,25021.09,tpch,100
hudi,trino,db2,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,40655.73,tpch,100
hudi,trino,db20,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,34061.0,tpch,100
hudi,trino,db21,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,80636.41,tpch,100
hudi,trino,db22,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,53361.11,tpch,100
hudi,trino,db3,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,22751.66,tpch,100
hudi,trino,db4,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,30541.65,tpch,100
hudi,trino,db5,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,101093.47,tpch,100
hudi,trino,db6,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,89972.18,tpch,100
hudi,trino,db7,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,14838.55,tpch,100
hudi,trino,db8,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,37334.67,tpch,100
hudi,trino,db9,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,35142.38,tpch,100
hudi,trino,db1,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,33745.64,tpch,100
hudi,trino,db10,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,11484.61,tpch,100
hudi,trino,db11,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,19353.71,tpch,100
hudi,trino,db12,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,17234.71,tpch,100
hudi,trino,db13,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,72318.73,tpch,100
hudi,trino,db14,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,37583.21,tpch,100
hudi,trino,db15,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,17553.56,tpch,100
hudi,trino,db16,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,56266.36,tpch,100
