datalake,engine,query name,conf,latency,benchmark,sf
iceberg,presto,db1,16.0;189.3;19.4;17.4;18.5;31.4;33.2,1927.00,tpch,1
iceberg,presto,db1,17.2;214.7;21.3;16.9;19.1;30.6;32.6,2033.26,tpch,1
iceberg,presto,db1,16.3;205.7;20.2;17.6;16.9;30.7;30.8,1615.36,tpch,1
iceberg,presto,db1,17.3;195.8;19.1;17.0;17.6;31.6;30.1,1696.19,tpch,1
iceberg,presto,db1,16.0;196.6;20.9;17.0;18.7;34.0;31.3,2169.95,tpch,1
iceberg,presto,db1,16.6;202.7;19.4;17.4;16.7;29.7;32.3,2256.42,tpch,1
iceberg,presto,db1,16.7;187.8;21.3;18.4;16.8;31.2;32.0,2263.14,tpch,1
iceberg,presto,db1,18.5;191.0;133.4;9.6;33.6;539.4;1861.1,2649.03,tpch,1
iceberg,presto,db1,21.3;192.7;143.6;8.7;33.7;486.2;1715.8,2210.92,tpch,1
iceberg,presto,db1,22.8;168.8;120.3;9.8;41.2;492.7;1537.7,2792.97,tpch,1
iceberg,presto,db1,15.4;205.1;21.1;18.9;16.9;30.6;33.2,3407.26,tpch,1
iceberg,presto,db1,14.8;203.0;20.0;17.8;16.6;30.4;32.2,2810.34,tpch,1
iceberg,presto,db1,15.4;196.5;19.4;17.0;19.1;33.6;32.9,2501.60,tpch,1
iceberg,presto,db1,8.4;132.2;52.4;17.5;30.8;1067.1;907.4,2284.91,tpch,1
iceberg,presto,db1,7.9;128.8;49.8;17.4;31.1;998.0;879.6,3191.29,tpch,1
iceberg,presto,db1,19.6;209.4;141.8;8.5;40.6;560.5;1741.1,3022.52,tpch,1
iceberg,presto,db1,15.8;210.5;17.9;17.8;16.8;39.2;35.1,3446.96,tpch,1
iceberg,presto,db1,15.9;207.1;19.5;16.3;17.1;33.3;32.3,3329.40,tpch,1
iceberg,presto,db1,17.1;206.3;19.8;17.9;17.0;30.4;31.0,5123.49,tpch,1
iceberg,presto,db1,15.2;203.8;20.0;19.3;18.7;30.7;31.5,4794.82,tpch,1
iceberg,presto,db1,15.4;188.9;19.7;17.9;19.2;31.6;30.9,3843.95,tpch,1
iceberg,presto,db1,25.3;207.2;16.0;5.6;6.1;1980.1;382.8,5132.89,tpch,1
iceberg,presto,db1,26.6;205.6;15.5;6.2;6.5;1979.0;396.7,5288.62,tpch,1
iceberg,presto,db1,21.9;214.8;14.8;7.1;5.8;2120.2;405.3,5136.24,tpch,1
iceberg,presto,db11,15.3;196.2;18.6;17.7;19.3;31.5;34.5,1931.74,tpch,1
iceberg,presto,db11,19.5;212.4;127.8;8.4;34.8;477.4;1888.6,1884.44,tpch,1
iceberg,presto,db11,21.2;197.9;139.3;8.8;37.2;543.5;1659.6,1930.60,tpch,1
iceberg,presto,db11,16.2;230.0;18.8;17.4;16.8;32.8;32.8,2174.62,tpch,1
iceberg,presto,db11,7.6;138.1;53.1;18.2;33.6;1094.9;883.8,5342.88,tpch,1
iceberg,presto,db11,17.2;199.1;19.0;18.1;19.4;29.9;30.9,4421.27,tpch,1
iceberg,presto,db11,14.8;203.8;20.3;19.3;16.6;29.7;33.8,4758.42,tpch,1
iceberg,presto,db11,15.7;196.7;18.5;16.6;17.1;32.8;30.9,5930.33,tpch,1
iceberg,presto,db11,27.4;220.0;15.9;6.0;6.0;2057.7;369.5,4948.38,tpch,1
iceberg,presto,db11,25.8;208.1;17.0;6.4;5.7;2141.3;371.7,4830.63,tpch,1
iceberg,presto,db11,6.8;135.1;58.1;19.4;29.4;932.5;935.7,4846.78,tpch,1
iceberg,presto,db11,23.7;233.4;16.2;6.7;6.5;1936.0;399.9,6430.85,tpch,1
iceberg,presto,db12,6.5;141.4;56.3;19.1;31.3;979.1;914.2,1748.62,tpch,1
iceberg,presto,db12,16.6;245.9;17.8;18.9;17.3;38.9;36.2,3278.41,tpch,1
iceberg,presto,db12,23.0;200.8;15.8;7.0;6.6;2040.3;363.2,3713.62,tpch,1
iceberg,presto,db12,15.9;188.6;20.4;16.8;17.2;31.3;32.4,3338.36,tpch,1
iceberg,presto,db12,15.4;190.7;18.8;18.7;18.5;32.4;30.8,3814.39,tpch,1
iceberg,presto,db12,14.9;197.0;18.7;18.3;17.1;34.2;30.5,3227.37,tpch,1
iceberg,presto,db12,27.5;204.8;17.2;6.3;5.9;2109.1;371.7,3334.25,tpch,1
iceberg,presto,db12,27.0;194.8;15.7;6.3;5.7;1922.5;364.7,4560.95,tpch,1
iceberg,presto,db12,16.1;189.0;18.7;16.7;16.8;31.7;32.5,4162.58,tpch,1
iceberg,presto,db12,15.5;213.5;19.2;17.5;16.9;32.8;32.4,5236.64,tpch,1
iceberg,presto,db12,14.9;212.7;18.4;19.0;18.7;31.1;33.4,4114.63,tpch,1
iceberg,presto,db12,19.1;193.5;142.6;9.7;35.2;501.3;1776.0,5674.38,tpch,1
iceberg,presto,db12,19.6;190.5;130.3;9.6;34.0;486.3;1906.3,4932.66,tpch,1
iceberg,presto,db12,16.7;199.3;18.7;17.7;17.5;31.6;30.3,5238.86,tpch,1
iceberg,presto,db12,17.2;195.7;19.8;17.8;16.8;31.0;29.7,5350.52,tpch,1
iceberg,presto,db12,16.0;190.1;18.8;18.0;18.5;34.2;33.8,5121.87,tpch,1
iceberg,presto,db12,16.7;208.6;18.9;19.4;17.5;31.8;34.1,5168.27,tpch,1
iceberg,presto,db12,17.0;213.6;20.3;18.6;17.7;33.2;33.9,5440.33,tpch,1
iceberg,presto,db12,23.9;163.9;126.4;9.0;37.9;491.6;1494.5,4848.30,tpch,1
iceberg,presto,db12,16.7;218.1;19.4;15.7;16.5;31.7;35.7,5508.79,tpch,1
iceberg,presto,db12,18.5;226.1;149.5;9.6;41.8;489.5;1748.5,8736.36,tpch,1
iceberg,presto,db13,17.0;239.7;19.1;15.2;16.4;30.8;35.6,1770.39,tpch,1
iceberg,presto,db13,8.4;129.3;49.3;16.9;33.9;975.8;981.5,1899.06,tpch,1
iceberg,presto,db13,7.4;135.7;57.1;21.1;30.5;1040.8;884.1,1994.05,tpch,1
iceberg,presto,db13,16.7;226.1;16.8;19.2;16.9;34.9;37.9,2134.25,tpch,1
iceberg,presto,db13,17.0;212.2;18.8;16.8;16.8;34.2;30.8,3377.86,tpch,1
iceberg,presto,db13,16.0;214.4;20.3;17.6;18.4;31.2;30.2,2624.93,tpch,1
iceberg,presto,db13,16.5;196.5;18.9;19.0;18.0;31.6;31.1,2911.41,tpch,1
iceberg,presto,db13,24.9;221.8;16.6;5.8;6.3;1887.3;360.9,3527.36,tpch,1
iceberg,presto,db13,27.3;193.9;16.5;5.7;6.5;2188.4;365.3,2968.26,tpch,1
iceberg,presto,db13,22.8;172.6;122.4;10.0;40.2;494.1;1467.9,3623.81,tpch,1
iceberg,presto,db13,23.9;224.1;15.5;6.7;6.2;2061.9;379.9,4100.79,tpch,1
iceberg,presto,db13,14.9;201.8;20.9;17.2;16.6;30.0;32.9,5800.04,tpch,1
iceberg,presto,db13,17.2;204.4;20.0;19.0;17.3;30.8;30.6,5560.05,tpch,1
iceberg,presto,db13,16.8;211.4;19.9;17.8;18.3;29.6;32.8,6302.51,tpch,1
iceberg,presto,db13,19.6;208.6;133.0;8.6;37.0;540.0;1779.3,5281.34,tpch,1
iceberg,presto,db13,18.6;213.3;142.4;8.6;33.2;545.7;1674.3,6042.59,tpch,1
iceberg,presto,db13,18.4;214.3;148.9;9.3;41.9;511.8;1662.5,6702.50,tpch,1
iceberg,presto,db14,15.1;191.7;18.7;17.5;18.0;30.1;29.5,1705.03,tpch,1
iceberg,presto,db14,16.9;200.6;19.5;18.7;17.8;31.6;33.0,1623.05,tpch,1
iceberg,presto,db14,17.2;192.4;19.0;18.8;18.0;33.1;30.4,1628.59,tpch,1
iceberg,presto,db14,14.8;192.1;18.5;18.3;19.1;30.8;31.3,1642.54,tpch,1
iceberg,presto,db14,21.9;225.0;14.7;6.5;6.6;2054.9;422.2,1759.39,tpch,1
iceberg,presto,db14,17.1;235.5;18.9;17.2;17.1;35.4;35.4,1765.92,tpch,1
iceberg,presto,db14,21.7;178.2;121.3;9.6;40.1;510.1;1619.5,2832.95,tpch,1
iceberg,presto,db14,16.4;189.8;19.1;18.2;17.9;30.6;33.1,3691.96,tpch,1
iceberg,presto,db14,17.2;209.1;18.6;18.2;16.8;31.1;30.0,3235.99,tpch,1
iceberg,presto,db14,14.9;205.0;18.6;16.6;17.5;31.3;33.4,4451.45,tpch,1
iceberg,presto,db14,21.2;195.0;137.7;9.7;37.9;537.6;1844.4,3150.92,tpch,1
iceberg,presto,db14,18.9;186.6;141.0;8.5;38.1;545.3;1800.5,4434.05,tpch,1
iceberg,presto,db14,8.0;133.1;52.7;18.9;29.7;1067.9;981.8,4958.95,tpch,1
iceberg,presto,db14,17.8;223.0;140.7;9.1;43.5;563.5;1661.8,5486.85,tpch,1
iceberg,presto,db14,6.9;130.9;51.2;19.1;34.3;952.2;975.8,5678.10,tpch,1
iceberg,presto,db15,16.1;190.3;20.4;19.4;17.8;33.2;30.6,6501.90,tpch,1
iceberg,presto,db15,15.3;190.7;18.6;17.3;17.3;30.3;33.8,4923.36,tpch,1
iceberg,presto,db15,14.8;211.4;21.2;16.6;17.5;30.6;31.3,5363.59,tpch,1
iceberg,presto,db15,20.0;186.3;129.6;8.7;37.3;525.7;1863.7,6144.66,tpch,1
iceberg,presto,db15,20.2;187.8;139.3;8.6;38.8;475.8;1906.9,4701.07,tpch,1
iceberg,presto,db15,18.8;211.5;152.4;9.2;38.2;510.3;1641.9,6609.66,tpch,1
iceberg,presto,db15,16.9;246.4;17.2;17.9;17.4;38.5;38.5,6239.78,tpch,1
iceberg,presto,db15,20.5;176.1;115.6;9.5;41.9;441.3;1691.7,5980.64,tpch,1
iceberg,presto,db15,15.3;213.0;18.7;18.2;19.4;33.1;33.0,7801.22,tpch,1
iceberg,presto,db15,17.3;202.9;19.5;17.2;18.3;31.9;33.2,8670.93,tpch,1
iceberg,presto,db15,15.4;185.8;20.0;18.4;19.4;29.5;34.3,8214.45,tpch,1
iceberg,presto,db15,16.3;190.8;19.7;18.9;18.2;33.9;34.0,7186.92,tpch,1
iceberg,presto,db15,17.1;200.6;18.5;17.0;16.8;30.4;30.8,6611.97,tpch,1
iceberg,presto,db15,15.4;217.7;20.0;17.3;16.0;32.5;35.1,10079.61,tpch,1
iceberg,presto,db15,24.5;233.2;16.0;6.8;6.2;1950.0;415.6,8065.53,tpch,1
iceberg,presto,db15,17.1;198.1;20.4;16.9;18.9;34.5;34.1,8425.42,tpch,1
iceberg,presto,db15,14.8;195.1;20.2;18.5;18.3;33.8;31.0,9709.59,tpch,1
iceberg,presto,db15,15.5;213.5;20.1;18.2;18.7;33.5;33.8,10512.58,tpch,1
iceberg,presto,db15,27.3;221.4;15.4;5.8;5.8;2114.9;421.1,8973.14,tpch,1
iceberg,presto,db15,26.9;216.3;16.8;5.9;5.8;1944.9;419.3,9695.73,tpch,1
iceberg,presto,db16,28.0;220.6;16.2;5.8;6.4;2072.4;378.1,1509.18,tpch,1
iceberg,presto,db16,8.3;143.6;51.0;16.6;34.3;1065.3;938.7,4596.48,tpch,1
iceberg,presto,db16,7.1;130.8;56.7;21.1;31.6;918.5;915.3,5876.14,tpch,1
iceberg,presto,db17,19.0;215.2;159.7;8.6;42.6;492.4;1665.7,9329.51,tpch,1
iceberg,presto,db17,21.2;167.4;124.7;9.6;42.1;437.8;1667.1,11038.51,tpch,1
iceberg,presto,db17,16.9;194.2;18.8;18.4;19.0;31.7;33.5,10553.55,tpch,1
iceberg,presto,db17,16.6;204.9;21.0;17.8;16.7;31.0;30.9,12193.15,tpch,1
iceberg,presto,db17,17.2;213.3;21.6;17.3;17.6;31.7;33.8,10662.00,tpch,1
iceberg,presto,db17,18.6;212.9;146.8;9.4;37.1;500.5;1916.1,12839.05,tpch,1
iceberg,presto,db17,19.3;202.4;142.2;9.3;38.2;497.3;1873.1,9836.69,tpch,1
iceberg,presto,db17,15.7;204.2;20.0;19.3;17.3;33.3;30.8,9867.70,tpch,1
iceberg,presto,db17,15.6;205.4;19.9;19.3;19.3;32.9;30.5,10813.88,tpch,1
iceberg,presto,db17,16.5;215.1;18.4;19.2;17.5;34.6;34.0,13088.27,tpch,1
iceberg,presto,db17,16.7;205.9;18.9;19.2;17.9;32.1;33.1,13661.85,tpch,1
iceberg,presto,db17,15.9;202.3;20.6;19.1;18.0;34.3;32.3,12840.97,tpch,1
iceberg,presto,db17,16.8;238.0;20.5;16.6;16.5;32.7;32.1,15216.62,tpch,1
iceberg,presto,db17,17.8;229.9;18.2;17.6;17.8;37.6;34.8,17787.73,tpch,1
iceberg,presto,db17,24.0;227.1;16.3;7.0;5.9;2064.3;362.7,18435.10,tpch,1
iceberg,presto,db17,16.3;196.7;18.7;17.6;17.9;33.9;31.8,24763.44,tpch,1
iceberg,presto,db17,15.1;199.7;19.7;17.4;19.4;32.4;31.4,21124.82,tpch,1
iceberg,presto,db17,15.8;194.7;21.1;18.5;18.9;31.2;30.3,24632.44,tpch,1
iceberg,presto,db17,25.5;192.9;15.8;6.0;5.6;2088.9;367.7,17030.95,tpch,1
iceberg,presto,db17,26.7;191.1;14.9;5.7;6.3;1985.0;404.8,17176.46,tpch,1
iceberg,presto,db19,17.4;203.1;157.8;9.4;42.8;521.6;1549.8,1669.29,tpch,1
iceberg,presto,db19,21.6;200.4;142.8;8.9;35.2;548.8;1735.5,1709.32,tpch,1
iceberg,presto,db19,16.8;232.7;16.4;19.6;18.3;35.4;37.5,12568.35,tpch,1
iceberg,presto,db19,16.4;212.1;21.2;16.8;17.4;33.1;35.6,18628.64,tpch,1
iceberg,presto,db19,17.0;200.8;21.1;19.0;16.8;30.3;32.1,86908.17,tpch,1
iceberg,presto,db19,15.1;199.6;19.2;18.8;17.7;32.6;29.7,77447.35,tpch,1
iceberg,presto,db19,15.7;211.9;20.9;18.3;19.1;34.3;31.4,64153.06,tpch,1
iceberg,presto,db19,27.0;193.8;15.5;5.7;6.2;1900.6;359.9,69386.65,tpch,1
iceberg,presto,db19,24.2;220.1;15.9;5.6;5.6;2079.2;409.0,64222.22,tpch,1
iceberg,presto,db19,24.2;216.2;16.4;6.4;6.0;2012.1;366.1,72494.07,tpch,1
iceberg,presto,db2,7.4;129.5;51.6;19.6;30.6;993.6;900.1,1609.18,tpch,1
iceberg,presto,db2,7.6;140.3;53.9;19.4;30.8;998.0;975.4,1714.77,tpch,1
iceberg,presto,db2,23.4;157.6;124.0;9.9;36.4;496.3;1708.7,4571.29,tpch,1
iceberg,presto,db2,17.5;205.6;144.0;8.5;37.9;560.9;1674.8,3859.91,tpch,1
iceberg,presto,db2,21.5;207.9;134.0;9.5;34.0;504.3;1864.1,4804.70,tpch,1
iceberg,presto,db2,24.3;209.8;16.2;7.0;6.6;2037.1;385.9,13690.51,tpch,1
iceberg,presto,db2,25.0;207.1;17.0;5.9;5.8;1998.8;411.1,14980.89,tpch,1
iceberg,presto,db20,15.0;187.7;20.2;18.9;16.8;29.7;34.4,2792.90,tpch,1
iceberg,presto,db20,14.9;200.0;20.9;17.5;19.2;29.7;30.3,2032.50,tpch,1
iceberg,presto,db20,16.1;211.2;19.4;16.7;17.3;30.9;34.1,2506.01,tpch,1
iceberg,presto,db20,15.4;188.4;21.5;17.3;17.0;31.5;33.5,2922.59,tpch,1
iceberg,presto,db20,16.1;206.4;21.1;16.7;18.9;30.6;32.9,2030.21,tpch,1
iceberg,presto,db20,17.1;238.6;19.5;15.6;17.0;35.8;31.1,5670.53,tpch,1
iceberg,presto,db20,15.8;236.6;17.9;17.4;16.9;38.9;33.1,5309.13,tpch,1
iceberg,presto,db20,16.4;186.5;20.5;16.7;18.1;34.1;30.6,7374.30,tpch,1
iceberg,presto,db20,15.9;205.5;19.1;18.7;18.8;31.4;33.2,5848.07,tpch,1
iceberg,presto,db20,15.5;187.9;19.9;16.8;16.7;33.5;31.7,6649.03,tpch,1
iceberg,presto,db20,27.4;205.6;16.7;5.6;6.2;2172.7;359.1,5155.15,tpch,1
iceberg,presto,db20,25.9;198.7;16.0;6.5;5.9;2027.3;391.8,6068.19,tpch,1
iceberg,presto,db20,23.4;228.1;15.0;6.7;6.3;2036.2;369.8,6955.36,tpch,1
iceberg,presto,db20,18.9;202.7;152.3;8.5;38.5;561.5;1669.7,9953.08,tpch,1
iceberg,presto,db20,15.6;198.5;19.0;17.6;18.0;30.6;31.6,9402.88,tpch,1
iceberg,presto,db20,17.1;193.0;20.6;19.1;18.5;30.0;33.0,12365.35,tpch,1
iceberg,presto,db20,16.2;209.9;21.0;18.5;18.4;33.4;32.5,8939.06,tpch,1
iceberg,presto,db20,21.6;199.3;127.1;9.2;34.1;532.9;1868.9,12446.72,tpch,1
iceberg,presto,db20,19.1;185.2;125.4;9.1;33.3;500.3;1876.4,9008.52,tpch,1
iceberg,presto,db20,20.7;166.2;120.6;9.9;40.9;466.9;1526.3,9817.75,tpch,1
iceberg,presto,db22,6.5;133.9;57.8;19.4;31.8;932.9;868.5,2150.64,tpch,1
iceberg,presto,db22,8.4;137.9;48.4;17.4;31.4;1025.7;942.2,2110.31,tpch,1
iceberg,presto,db22,15.8;219.3;18.9;14.9;17.2;35.7;32.8,5546.24,tpch,1
iceberg,presto,db22,16.6;212.2;16.5;17.5;17.8;34.1;35.5,6030.37,tpch,1
iceberg,presto,db22,16.4;215.4;19.5;18.6;16.9;34.5;32.6,19003.20,tpch,1
iceberg,presto,db22,17.0;204.3;18.7;16.6;18.7;33.6;30.0,20377.13,tpch,1
iceberg,presto,db22,16.5;210.4;20.0;18.4;16.7;30.8;34.4,15308.17,tpch,1
iceberg,presto,db22,15.8;203.3;21.1;17.2;18.8;31.9;33.0,15653.99,tpch,1
iceberg,presto,db22,16.7;202.0;21.3;18.2;17.9;32.1;33.7,16241.87,tpch,1
iceberg,presto,db3,15.5;186.8;20.5;18.1;18.9;32.3;34.0,4055.80,tpch,1
iceberg,presto,db3,15.5;190.1;19.4;19.3;17.6;33.0;29.9,3713.32,tpch,1
iceberg,presto,db3,16.6;194.1;21.5;19.4;17.4;34.3;32.3,3584.12,tpch,1
iceberg,presto,db3,14.8;201.4;19.4;16.9;17.4;33.0;33.5,3290.56,tpch,1
iceberg,presto,db3,15.0;198.3;20.2;17.9;17.7;30.6;34.4,4552.09,tpch,1
iceberg,presto,db3,17.6;195.1;141.9;9.6;38.7;500.4;1650.3,5730.14,tpch,1
iceberg,presto,db3,15.2;230.7;19.4;16.9;16.2;33.8;34.6,5740.69,tpch,1
iceberg,presto,db3,20.5;155.5;123.0;9.2;41.5;506.3;1701.6,4763.80,tpch,1
iceberg,presto,db3,15.5;185.3;20.0;17.0;16.7;30.3;31.1,5404.17,tpch,1
iceberg,presto,db3,16.3;214.5;19.0;18.0;17.6;34.4;31.9,6082.72,tpch,1
iceberg,presto,db3,16.9;208.8;21.5;17.0;17.1;33.8;32.3,5629.30,tpch,1
iceberg,presto,db3,20.3;213.6;136.9;8.7;36.0;522.7;1774.5,4515.92,tpch,1
iceberg,presto,db3,20.6;194.7;127.4;9.1;36.9;542.8;1828.6,4671.08,tpch,1
iceberg,presto,db3,17.9;224.9;17.5;19.9;17.0;37.4;33.4,6612.78,tpch,1
iceberg,presto,db3,25.2;213.8;14.0;7.0;6.5;2116.1;391.4,10804.71,tpch,1
iceberg,presto,db3,24.2;220.5;16.0;5.6;6.2;1937.7;369.5,13383.66,tpch,1
iceberg,presto,db4,19.2;185.5;134.2;9.5;36.1;511.7;1723.3,1503.91,tpch,1
iceberg,presto,db4,18.1;200.5;161.5;9.6;41.5;514.3;1550.1,1637.65,tpch,1
iceberg,presto,db4,16.2;241.6;19.0;15.4;15.7;35.7;31.7,1984.66,tpch,1
iceberg,presto,db4,17.8;223.0;18.4;18.4;17.7;33.8;34.8,1845.87,tpch,1
iceberg,presto,db4,23.7;169.4;121.9;9.4;41.9;494.6;1549.5,1881.20,tpch,1
iceberg,presto,db4,6.8;128.9;50.8;20.4;31.7;988.9;960.7,2940.65,tpch,1
iceberg,presto,db4,22.1;231.7;15.6;6.5;5.9;2022.7;386.2,3565.44,tpch,1
iceberg,presto,db4,8.1;138.6;47.4;17.9;30.1;1059.8;937.8,4192.58,tpch,1
iceberg,presto,db4,15.8;184.8;19.4;18.8;16.9;32.1;31.7,4681.30,tpch,1
iceberg,presto,db4,15.3;197.0;20.1;17.2;17.2;30.1;30.5,6026.86,tpch,1
iceberg,presto,db4,16.6;200.8;18.8;17.6;19.1;31.6;32.0,5227.65,tpch,1
iceberg,presto,db4,26.3;220.0;17.2;5.6;5.9;2006.4;375.6,4990.38,tpch,1
iceberg,presto,db4,26.2;200.8;16.0;6.4;6.2;2156.9;395.0,5265.27,tpch,1
iceberg,presto,db8,19.8;195.1;152.5;9.0;39.5;537.6;1743.7,4333.26,tpch,1
iceberg,presto,db8,17.1;213.9;19.2;16.7;17.9;32.1;30.8,4637.87,tpch,1
iceberg,presto,db8,16.4;211.8;20.7;19.0;18.4;30.2;33.6,4821.12,tpch,1
iceberg,presto,db8,15.5;210.3;18.8;18.5;18.1;32.0;34.0,5847.96,tpch,1
iceberg,presto,db8,21.0;183.9;142.0;8.6;33.7;552.3;1747.9,5396.37,tpch,1
iceberg,presto,db8,19.7;210.2;126.1;8.9;36.7;526.6;1756.6,5572.35,tpch,1
iceberg,presto,db8,23.5;177.3;110.1;9.9;37.8;485.2;1556.0,6216.03,tpch,1
iceberg,presto,db8,23.2;206.4;16.4;7.2;6.5;1925.0;379.2,11487.61,tpch,1
iceberg,presto,db8,15.4;231.1;19.3;17.3;17.2;35.4;31.1,10774.53,tpch,1
iceberg,presto,db8,16.2;228.4;17.4;19.5;16.7;39.4;33.1,10322.16,tpch,1
iceberg,presto,db8,16.5;212.1;19.0;19.0;19.2;32.3;33.1,11502.32,tpch,1
iceberg,presto,db8,16.3;212.8;20.0;17.5;19.2;30.4;30.8,10745.77,tpch,1
iceberg,presto,db8,15.6;194.3;21.5;19.3;18.7;33.7;30.3,9491.10,tpch,1
iceberg,presto,db8,16.8;187.2;21.4;17.3;17.2;34.1;30.7,10218.66,tpch,1
iceberg,presto,db8,15.1;214.7;19.9;17.4;18.4;30.9;30.6,13601.86,tpch,1
iceberg,presto,db8,24.5;213.7;15.6;6.0;5.9;2185.3;389.9,12619.54,tpch,1
iceberg,presto,db9,22.7;219.9;14.0;6.6;6.5;2053.8;364.5,5738.21,tpch,1
iceberg,presto,db9,26.3;209.0;15.5;5.7;6.0;2073.9;374.3,5175.82,tpch,1
iceberg,presto,db9,21.3;158.6;117.9;9.5;39.4;509.6;1584.6,13418.56,tpch,1
iceberg,presto,db9,17.2;211.7;19.0;18.0;16.8;31.2;31.3,18293.04,tpch,1
iceberg,presto,db9,16.2;195.6;21.1;18.1;17.3;30.8;34.5,16901.61,tpch,1
iceberg,presto,db9,15.6;187.7;18.9;18.8;17.4;34.1;30.8,19067.14,tpch,1
iceberg,presto,db9,19.9;183.0;141.9;8.9;36.9;476.9;1850.7,17910.05,tpch,1
iceberg,presto,db9,20.4;191.4;132.1;8.9;37.4;524.8;1718.2,17080.71,tpch,1
iceberg,presto,db9,15.7;227.4;18.8;19.2;16.8;36.6;33.4,17136.00,tpch,1
iceberg,presto,db9,17.4;208.2;153.5;8.5;41.4;488.4;1581.3,15598.33,tpch,1
iceberg,presto,db9,17.2;200.2;19.1;17.9;19.4;29.7;29.7,27693.31,tpch,1
iceberg,presto,db9,15.9;203.9;21.4;18.6;18.4;34.2;31.4,28569.34,tpch,1
iceberg,presto,db9,15.9;189.7;19.2;18.5;18.8;34.5;30.1,22182.45,tpch,1
iceberg,presto,db9,15.1;214.6;20.0;18.1;17.3;32.0;31.9,23356.91,tpch,1
iceberg,presto,db9,16.7;211.1;19.2;18.3;18.0;32.0;31.1,26226.14,tpch,1
iceberg,presto,db9,16.3;229.2;20.2;17.1;15.9;33.5;31.4,27899.78,tpch,1
iceberg,presto,db6,14.7;212.8;21.2;19.0;17.7;32.5;30.3,1556.61,tpch,1
iceberg,presto,db6,16.3;213.0;20.6;18.6;19.2;32.0;32.9,1522.20,tpch,1
iceberg,presto,db6,16.7;189.7;21.3;18.5;17.9;30.4;29.8,1663.43,tpch,1
iceberg,presto,db6,24.6;199.1;16.8;6.0;5.6;2099.2;386.5,1716.02,tpch,1
iceberg,presto,db6,8.2;140.7;51.4;16.6;32.4;1094.8;991.5,4988.35,tpch,1
iceberg,presto,db6,6.8;134.8;57.1;19.8;34.0;989.5;898.3,6454.41,tpch,1
iceberg,presto,db7,8.4;134.2;50.4;19.2;32.6;1074.1;976.4,1524.06,tpch,1
iceberg,presto,db7,7.2;141.1;56.0;18.6;30.6;928.8;838.2,2030.47,tpch,1
iceberg,presto,db7,20.2;208.1;147.1;9.0;41.7;520.5;1624.2,5479.24,tpch,1
iceberg,presto,db7,16.7;213.7;19.6;17.9;17.1;30.2;32.7,8430.27,tpch,1
iceberg,presto,db7,15.5;208.5;19.5;17.8;17.5;29.5;33.3,7911.18,tpch,1
iceberg,presto,db7,15.3;185.7;20.9;19.1;17.8;33.0;30.0,8698.72,tpch,1
iceberg,presto,db7,20.4;209.5;143.4;9.5;38.6;498.4;1883.8,8623.53,tpch,1
iceberg,presto,db7,19.1;208.6;125.4;8.6;38.2;495.3;1796.3,9243.69,tpch,1
iceberg,presto,db7,22.2;169.6;120.3;10.1;37.2;452.0;1703.0,7712.95,tpch,1
iceberg,presto,db7,25.5;202.1;14.9;5.6;6.3;2025.7;366.4,12942.68,tpch,1
iceberg,presto,db7,22.4;229.8;15.1;6.5;5.7;1880.5;388.6,13593.98,tpch,1
iceberg,presto,db10,17.7;224.1;150.5;8.4;41.5;522.9;1650.0,3026.94,tpch,1
iceberg,presto,db10,22.0;170.5;118.0;9.6;37.9;453.1;1553.6,3077.44,tpch,1
iceberg,presto,db10,20.1;194.6;140.1;9.7;35.7;491.8;1784.6,2930.88,tpch,1
iceberg,presto,db10,15.2;238.3;21.2;16.4;16.5;35.3;32.2,5682.14,tpch,1
iceberg,presto,db10,16.2;195.4;18.8;19.4;19.0;33.5;30.5,5857.17,tpch,1
iceberg,presto,db10,16.1;234.2;16.2;18.0;17.7;37.9;38.6,6323.16,tpch,1
iceberg,presto,db10,26.1;220.5;15.2;5.8;6.3;1985.3;396.8,10669.76,tpch,1
iceberg,presto,db10,24.6;228.6;15.5;6.6;6.0;1947.1;395.3,13715.90,tpch,1
iceberg,presto,db21,6.4;125.5;57.4;21.1;29.6;903.2;943.9,1563.27,tpch,1
iceberg,presto,db21,18.3;214.5;138.7;8.8;40.0;485.8;1627.7,3808.64,tpch,1
iceberg,presto,db21,20.3;184.1;132.7;9.4;33.5;479.1;1858.4,4287.12,tpch,1
iceberg,presto,db21,18.1;228.2;17.6;17.3;18.9;37.2;33.4,5462.21,tpch,1
iceberg,presto,db21,21.0;176.6;118.5;8.9;40.2;500.7;1573.4,6277.65,tpch,1
iceberg,presto,db21,16.4;210.5;20.1;19.1;19.0;31.0;29.9,6129.67,tpch,1
iceberg,presto,db21,15.7;232.9;18.5;16.1;16.6;31.4;34.1,8377.56,tpch,1
iceberg,presto,db21,23.9;219.9;15.9;6.1;5.5;2126.8;405.2,8903.90,tpch,1
iceberg,presto,db21,22.2;235.1;14.0;6.8;6.1;2070.6;396.7,11328.87,tpch,1
iceberg,presto,db18,16.2;223.8;19.1;17.4;17.0;33.7;35.3,3857.00,tpch,1
iceberg,presto,db18,21.4;187.9;133.0;9.1;33.3;471.9;1887.0,4292.58,tpch,1
iceberg,presto,db18,17.9;203.7;153.2;8.6;38.1;558.8;1641.9,4322.16,tpch,1
iceberg,presto,db18,14.9;194.5;19.4;18.5;17.8;30.3;32.6,4376.84,tpch,1
