datalake,engine,query name,conf,latency,benchmark,sf
hudi,presto,q1_3,10;132;22;13;20;512;587,76989.0,ssb,100
hudi,presto,q2_1,10;132;22;13;20;512;587,88320.0,ssb,100
hudi,presto,q2_2,10;132;22;13;20;512;587,105257.0,ssb,100
hudi,presto,q2_3,10;132;22;13;20;512;587,92097.0,ssb,100
hudi,presto,q3_1,10;132;22;13;20;512;587,100464.0,ssb,100
hudi,presto,q3_2,10;132;22;13;20;512;587,98802.0,ssb,100
hudi,presto,q3_3,10;132;22;13;20;512;587,106304.0,ssb,100
hudi,presto,q3_4,10;132;22;13;20;512;587,99454.0,ssb,100
hudi,presto,q4_1,10;132;22;13;20;512;587,100063.0,ssb,100
hudi,presto,q4_2,10;132;22;13;20;512;587,99890.0,ssb,100
hudi,presto,q4_3,10;132;22;13;20;512;587,98334.0,ssb,100
hudi,presto,q1_1,16;120;8;16;16;1024;74,62998.0,ssb,100
hudi,presto,q1_2,16;120;8;16;16;1024;74,61642.0,ssb,100
hudi,presto,q1_3,16;120;8;16;16;1024;74,61022.0,ssb,100
hudi,presto,q2_1,16;120;8;16;16;1024;74,77099.0,ssb,100
hudi,presto,q2_2,16;120;8;16;16;1024;74,76842.0,ssb,100
hudi,presto,q2_3,16;120;8;16;16;1024;74,77049.0,ssb,100
hudi,presto,q3_1,16;120;8;16;16;1024;74,80354.0,ssb,100
hudi,presto,q3_4,16;120;8;16;16;1024;74,71589.24,ssb,100
hudi,presto,q4_3,16;120;8;16;16;1024;74,73771.73,ssb,100
hudi,presto,q4_2,16;120;8;16;16;1024;74,64776.89,ssb,100
hudi,presto,q3_3,16;120;8;16;16;1024;74,72205.34,ssb,100
hudi,presto,q4_1,16;120;8;16;16;1024;74,65393.51,ssb,100
hudi,presto,q3_2,16;120;8;16;16;1024;74,64520.13,ssb,100
hudi,presto,q1_1,14.7;106.1;8.2;16.0;16.6;876.1;73.6,60381.15,ssb,100
hudi,presto,q1_2,14.7;106.1;8.2;16.0;16.6;876.1;73.6,63141.55,ssb,100
hudi,presto,q1_3,14.7;106.1;8.2;16.0;16.6;876.1;73.6,66512.9,ssb,100
hudi,presto,q2_1,14.7;106.1;8.2;16.0;16.6;876.1;73.6,83778.89,ssb,100
hudi,presto,q2_2,14.7;106.1;8.2;16.0;16.6;876.1;73.6,79367.53,ssb,100
hudi,presto,q2_3,14.7;106.1;8.2;16.0;16.6;876.1;73.6,75095.65,ssb,100
hudi,presto,q3_1,14.7;106.1;8.2;16.0;16.6;876.1;73.6,73823.57,ssb,100
hudi,presto,q3_2,14.7;106.1;8.2;16.0;16.6;876.1;73.6,58725.31,ssb,100
hudi,presto,q3_3,14.7;106.1;8.2;16.0;16.6;876.1;73.6,74887.47,ssb,100
hudi,presto,q3_4,14.7;106.1;8.2;16.0;16.6;876.1;73.6,66793.79,ssb,100
hudi,presto,q4_1,14.7;106.1;8.2;16.0;16.6;876.1;73.6,64440.39,ssb,100
hudi,presto,q4_2,14.7;106.1;8.2;16.0;16.6;876.1;73.6,58547.63,ssb,100
hudi,presto,q4_3,14.7;106.1;8.2;16.0;16.6;876.1;73.6,73738.02,ssb,100
hudi,presto,q1_1,8.1;120.0;44.0;18.7;29.5;903.9;1054.9,75571.18,ssb,100
hudi,presto,q1_2,8.1;120.0;44.0;18.7;29.5;903.9;1054.9,79891.25,ssb,100
hudi,presto,q1_3,8.1;120.0;44.0;18.7;29.5;903.9;1054.9,90513.78,ssb,100
hudi,presto,q2_1,8.1;120.0;44.0;18.7;29.5;903.9;1054.9,94124.52,ssb,100
hudi,presto,q2_2,8.1;120.0;44.0;18.7;29.5;903.9;1054.9,92820.21,ssb,100
hudi,presto,q2_3,8.1;120.0;44.0;18.7;29.5;903.9;1054.9,101212.85,ssb,100
hudi,presto,q3_1,8.1;120.0;44.0;18.7;29.5;903.9;1054.9,111256.52,ssb,100
hudi,presto,q3_2,8.1;120.0;44.0;18.7;29.5;903.9;1054.9,98401.73,ssb,100
hudi,presto,q3_3,8.1;120.0;44.0;18.7;29.5;903.9;1054.9,111509.06,ssb,100
hudi,presto,q3_4,8.1;120.0;44.0;18.7;29.5;903.9;1054.9,107626.52,ssb,100
hudi,presto,q4_1,8.1;120.0;44.0;18.7;29.5;903.9;1054.9,111883.08,ssb,100
hudi,presto,q4_2,8.1;120.0;44.0;18.7;29.5;903.9;1054.9,108231.92,ssb,100
hudi,presto,q4_3,8.1;120.0;44.0;18.7;29.5;903.9;1054.9,109201.78,ssb,100
hudi,presto,syn_q5,157.4;53.7;162.4;51.6;46.1;57.6|192.2;272.0;197.4;99.6,115166.67,ssb,100
hudi,presto,syn_q5,16.3;79.3;35.0;182.8;72.1;88.9;48.2|163.9;274.9;250.8;84.5;249.2,92381.23,ssb,100
hudi,presto,syn_q5,193.8;66.1;175.4;162.8;99.0;24.3;153.3|259.4;220.0;294.2;290.5,82278.31,ssb,100
hudi,presto,syn_q5,79.5;160.2;12.6;111.9;96.4;137.8;137.7;121.1|41.4;77.8;17.3;266.4;172.8,92511.96,ssb,100
hudi,presto,syn_q5,52.1;22.0;166.5;182.8;67.4;87.6;36.6;189.8|298.8;43.7;78.1;165.9;122.7,58000.00,ssb,100
hudi,presto,syn_q5,137.4;151.2;189.7;89.6;151.0;39.4|199.9;251.8;188.5;282.3;91.1;210.2,84260.07,ssb,100
hudi,presto,syn_q5,94.2;190.6;172.5;28.9;140.3|27.6;90.0;290.8;285.2;249.0,100177.48,ssb,100
hudi,presto,syn_q5,135.9;131.9;123.5;14.1|80.6;46.5;173.7;29.9;231.9,140000.00,ssb,100
hudi,presto,syn_q5,121.4;164.5;54.3;157.1;159.8|90.4;295.4;296.4,77040.30,ssb,100
hudi,presto,syn_q5,57.6;43.2;135.6;14.9;12.8;160.1;55.2;71.5|87.0;46.8;132.1;43.0,70616.34,ssb,100
hudi,presto,syn_q5,100.5;157.8;107.5;30.7|284.2;22.6;237.1;261.4,77422.90,ssb,100
hudi,presto,syn_q5,67.3;132.2;15.9;199.7;171.0;91.0;30.5;145.4|31.3;33.4;186.4;29.0;89.8;193.6,118442.82,ssb,100
hudi,presto,syn_q5,145.3;82.4;123.5;66.0;106.1;91.7;160.7;31.7|134.7;267.5;130.0;250.0,99328.74,ssb,100
hudi,presto,syn_q5,89.0;28.1;91.1;136.4;81.1;39.0;185.4|36.5;34.8;135.2,76775.20,ssb,100
hudi,presto,syn_q5,164.2;115.7;121.4;116.7;72.6;33.2|263.3;282.9;132.7;275.6;24.9,104982.10,ssb,100
hudi,presto,syn_q6,27.0;163.1;29.6;79.8;66.9;82.7;164.5|196.1;206.4;29.8;173.4,106812.70,ssb,100
hudi,presto,syn_q6,133.5;93.6;147.3;129.3;38.8;88.2;140.4;173.4|270.0;50.6;45.7,126529.99,ssb,100
hudi,presto,syn_q6,76.8;91.6;160.3;57.1;132.5;57.2;124.2|235.9;210.2;255.9;200.9;97.5,119822.35,ssb,100
hudi,presto,syn_q6,125.3;45.8;84.4;132.8;158.9;160.8;55.5;83.3|154.9;182.2;163.2;293.5,109423.65,ssb,100
hudi,presto,syn_q6,187.4;35.1;173.6;118.0;79.4;139.8|286.8;233.4;14.8;29.6;86.0;21.5,81877.88,ssb,100
hudi,presto,syn_q6,190.2;85.6;64.4;145.4|132.8;126.7;195.8;165.9;54.3;34.2,113012.73,ssb,100
hudi,presto,syn_q6,107.1;48.6;163.5;111.9|180.1;231.3;198.5;196.5;99.9;136.9,71376.03,ssb,100
hudi,presto,syn_q6,21.0;26.4;92.6;96.1;125.7|203.2;200.8;60.9;13.7;49.8,83827.75,ssb,100
hudi,presto,syn_q6,41.1;191.1;109.4;158.8|58.4;46.8;236.5;87.9;267.1,77804.60,ssb,100
hudi,presto,syn_q6,73.7;91.6;109.5;60.0|153.9;158.1;26.1,92237.97,ssb,100
hudi,presto,syn_q6,41.7;39.9;156.9;179.9;138.1;31.9;150.7;10.5|80.9;146.8;121.1,140000.00,ssb,100
hudi,presto,syn_q6,44.0;192.5;16.7;162.6;145.7|75.1;82.0;275.6;102.8;249.5;175.7,58000.00,ssb,100
hudi,presto,syn_q6,105.4;181.4;44.1;162.8|286.7;30.0;144.9,110574.30,ssb,100
hudi,presto,syn_q6,157.0;69.0;26.4;96.8;80.1;65.4|224.5;80.3;116.8;291.8;299.4,58000.00,ssb,100
hudi,presto,syn_q6,149.2;113.8;161.2;38.6;187.2|77.6;110.5;253.5,78118.75,ssb,100
hudi,presto,syn_q7,114.2;55.1;99.6;126.5;79.5|132.9;131.5;228.1;115.9;126.2;140.7,96488.58,ssb,100
hudi,presto,syn_q7,34.9;119.4;53.4;29.0;61.3;54.8;92.1;82.4|242.0;224.2;147.2;12.8,58287.31,ssb,100
hudi,presto,syn_q7,104.9;199.2;171.4;108.2;146.9;159.2;67.0|125.5;210.3;27.4,59001.95,ssb,100
hudi,presto,syn_q7,100.5;129.7;95.5;73.6;78.6;116.5|109.8;129.4;111.8;207.1;185.6,72550.03,ssb,100
hudi,presto,syn_q7,119.4;133.3;43.2;158.3;77.5;137.9;102.6;149.9|120.5;93.1;193.2,84417.57,ssb,100
hudi,presto,syn_q7,175.0;131.7;186.4;90.1;126.3|256.2;30.7;57.0;76.2;101.9;94.5,98798.45,ssb,100
hudi,presto,syn_q7,125.0;85.1;178.7;158.4;188.4;152.1|130.1;63.3;16.7;221.1;202.0;282.7,140000.00,ssb,100
hudi,presto,syn_q7,50.0;85.4;28.2;188.0|169.0;17.6;125.1;231.8;34.1;86.1,116408.73,ssb,100
hudi,presto,syn_q7,26.0;187.0;84.1;53.6;150.1|191.7;48.1;253.2;18.3;202.4;259.5,85783.62,ssb,100
hudi,presto,syn_q7,174.2;98.8;175.5;187.6;114.2;35.7|181.3;142.4;227.2;264.4,89488.02,ssb,100
hudi,presto,syn_q7,109.5;131.5;68.8;76.0;112.5;162.9;94.0|129.5;55.2;13.1;161.8;229.9,66623.07,ssb,100
hudi,presto,syn_q7,75.3;99.1;11.6;185.2;189.9|96.9;232.1;241.4;183.1;241.1;169.0,89501.53,ssb,100
hudi,presto,syn_q7,88.2;116.5;85.0;41.0;150.1|250.2;74.0;33.0;191.3;159.8;242.0,82534.14,ssb,100
hudi,presto,syn_q7,163.4;140.1;64.1;151.2;163.7;88.5;172.2;44.7|42.0;142.0;141.3;213.1;152.7,99149.15,ssb,100
hudi,presto,syn_q7,13.7;19.4;111.6;45.3;29.4;61.1|220.9;77.5;53.7;153.1;109.2;100.4,70220.51,ssb,100
hudi,presto,syn_q8,59.5;45.1;116.9;16.6;70.2;75.3;80.9|164.8;45.2;17.2;280.0,86611.66,ssb,100
hudi,presto,syn_q8,190.1;186.3;39.7;194.3;113.8|197.7;95.7;269.8;291.2;228.7,67568.88,ssb,100
hudi,presto,syn_q8,136.7;161.9;148.4;185.2;74.4;31.3;101.0;17.6|99.3;126.5;253.9,58000.00,ssb,100
hudi,presto,syn_q8,77.9;72.0;125.5;47.1;110.0;158.4;155.7|16.5;166.1;139.2;204.8,95664.64,ssb,100
hudi,presto,syn_q8,195.4;84.9;103.2;124.6|273.4;114.7;52.9,71729.67,ssb,100
hudi,presto,syn_q8,80.2;80.8;64.1;76.8;195.7;176.1;26.6|225.0;130.5;138.3;57.5;221.1;270.3,58740.74,ssb,100
hudi,presto,syn_q8,36.5;121.6;26.4;49.5;100.2;174.8;197.5|280.6;181.3;119.0,74131.30,ssb,100
hudi,presto,syn_q8,87.8;183.7;88.8;115.6|67.8;251.4;93.9;152.3,65062.30,ssb,100
hudi,presto,syn_q8,168.6;67.7;116.3;98.1;15.1;10.5|97.0;195.8;194.6;46.0;203.1,140000.00,ssb,100
hudi,presto,syn_q8,89.3;103.5;140.7;56.5;32.7;62.7|183.7;114.9;149.3,117249.20,ssb,100
hudi,presto,syn_q8,175.0;129.3;100.4;141.9;32.7;107.4;119.3|57.2;27.0;102.7;264.7;49.3,89785.00,ssb,100
hudi,presto,syn_q8,20.0;78.6;130.9;191.5;19.3|163.6;281.5;159.0;232.3;63.1,140000.00,ssb,100
hudi,presto,syn_q8,123.8;41.8;71.3;70.1|88.7;212.4;115.1;165.0;112.0,92113.38,ssb,100
hudi,presto,syn_q8,12.5;108.5;80.9;102.1;74.7|39.7;54.8;74.1;64.6,69506.79,ssb,100
hudi,presto,syn_q8,126.6;168.0;109.9;111.1;114.7;153.7;31.7;97.5|43.8;48.1;15.0,140000.00,ssb,100
hudi,presto,syn_q9,199.7;153.0;150.6;183.4;11.6|91.7;110.5;299.1;284.3;248.3,93557.48,ssb,100
hudi,presto,syn_q9,99.7;107.4;154.6;38.4|76.0;219.8;70.9;77.8;180.2;170.3,93002.66,ssb,100
hudi,presto,syn_q9,147.3;97.7;160.5;69.5;45.7;156.3;142.6|137.2;257.4;18.7;50.3,111892.62,ssb,100
hudi,presto,syn_q9,68.1;150.2;105.0;135.2;77.4|131.6;208.9;127.0;235.8,103971.04,ssb,100
hudi,presto,syn_q9,66.9;121.5;117.8;16.1;36.4;195.7;198.9;118.0|294.2;69.2;123.3;165.0;64.6;41.5,96252.49,ssb,100
hudi,presto,syn_q9,192.8;131.4;67.9;42.6;138.2;43.8;167.0;124.6|64.1;30.2;289.3,70999.11,ssb,100
hudi,presto,syn_q9,49.1;65.3;109.6;96.4;80.0;12.1|259.3;129.1;55.5;42.1;165.6,103673.88,ssb,100
hudi,presto,syn_q9,151.2;83.9;181.7;49.2;175.4;68.9;165.4|56.0;176.8;100.0;68.9;217.9;143.1,140000.00,ssb,100
hudi,presto,syn_q9,11.4;37.1;22.2;85.9;163.4|274.0;265.0;143.5;177.1;223.8,134751.95,ssb,100
hudi,presto,syn_q9,132.8;184.6;75.9;170.1;160.5;84.3|130.4;62.1;189.1;135.3,140000.00,ssb,100
hudi,presto,syn_q9,183.1;44.9;118.0;84.8;189.7;55.5;175.4|265.9;165.9;203.3;29.4;220.7,77203.51,ssb,100
hudi,presto,syn_q9,182.7;88.1;154.8;33.0;80.1|156.3;236.1;128.9,66881.89,ssb,100
hudi,presto,syn_q9,58.0;106.2;97.8;23.9;142.0|120.5;226.3;258.2;125.0;13.1;43.3,86667.04,ssb,100
hudi,presto,syn_q9,72.2;152.2;102.1;23.0;114.2|216.9;136.9;146.5;91.0,91517.22,ssb,100
hudi,presto,syn_q9,42.4;13.4;29.1;65.9;111.6|58.9;204.7;13.3;89.2;137.8;61.6,124969.18,ssb,100
hudi,presto,syn_q10,67.4;68.3;165.6;33.7|198.2;142.2;129.0;112.1;167.3;161.7,68226.95,ssb,100
hudi,presto,syn_q10,31.5;43.4;91.4;43.6;123.0;113.1|92.7;201.3;207.3;193.9;213.6;282.0,59997.58,ssb,100
hudi,presto,syn_q10,199.1;163.1;29.7;133.4|40.1;227.5;190.9;168.0;193.7;156.0,67157.98,ssb,100
hudi,presto,syn_q10,136.9;171.8;50.3;157.6|43.2;258.3;285.7;111.7;240.2;144.5,123458.15,ssb,100
hudi,presto,syn_q10,11.4;81.2;52.5;63.9;177.1;60.3;169.3|205.3;11.2;273.6;19.5;17.6;239.2,67693.49,ssb,100
hudi,presto,syn_q10,165.8;124.0;73.7;192.2;198.6;55.9;195.0;46.6|250.3;242.4;177.6;47.4;194.5;293.4,140000.00,ssb,100
hudi,presto,syn_q10,86.6;70.4;40.1;53.9;144.9|156.2;193.1;237.4;254.5,104355.68,ssb,100
hudi,presto,syn_q10,169.1;40.2;71.3;27.7;14.9;12.2|18.1;215.2;277.0;32.8,95131.53,ssb,100
hudi,presto,syn_q10,14.8;149.5;196.8;130.5;157.7;45.4;134.0|96.1;165.3;81.1;236.2,69567.84,ssb,100
hudi,presto,syn_q10,156.4;135.3;62.2;187.6;129.2;131.3;120.1|42.2;278.9;45.6,111041.35,ssb,100
hudi,presto,syn_q10,63.7;180.0;27.6;103.9;78.7|123.3;152.4;16.4;31.3,75725.75,ssb,100
hudi,presto,syn_q10,50.0;89.8;179.0;130.4|244.5;62.1;12.9;61.8;174.5;185.9,93355.30,ssb,100
hudi,presto,syn_q10,32.3;75.1;75.9;199.0|55.9;225.1;278.7,140000.00,ssb,100
hudi,presto,syn_q10,125.2;111.8;108.4;154.6;51.1|43.3;72.9;105.0;73.7;221.0,87443.40,ssb,100
hudi,presto,syn_q10,60.8;101.5;191.1;76.2;114.8|145.4;244.6;136.5;284.4;277.5,127051.39,ssb,100
hudi,presto,syn_q11,70.0;52.9;45.8;177.9;43.7;66.0;142.5;60.3|113.0;115.4;234.0;161.7;250.6;209.2,140000.00,ssb,100
hudi,presto,syn_q11,17.0;168.6;83.3;112.2;50.0|110.6;245.2;240.9;70.2;212.9;156.1,107231.29,ssb,100
hudi,presto,syn_q11,27.2;156.9;59.1;98.9;16.0;31.9|147.8;145.5;103.7;173.5,80803.64,ssb,100
hudi,presto,syn_q11,181.2;71.3;29.9;78.2;181.2;40.2;100.3;74.0|64.3;113.8;57.2,107447.90,ssb,100
hudi,presto,syn_q11,45.4;14.1;163.8;96.7;119.4;92.6;85.9;168.5|219.8;184.3;149.9;126.3;21.6,125514.43,ssb,100
hudi,presto,syn_q11,155.0;181.2;106.3;90.0;157.1|182.0;57.6;58.3;97.2;183.1;212.3,115117.61,ssb,100
hudi,presto,syn_q11,47.7;194.8;152.9;34.7;73.3;192.4;194.4;68.8|242.4;143.0;57.9;10.2,104793.51,ssb,100
hudi,presto,syn_q11,48.1;42.7;68.4;45.1;173.0|36.1;81.0;208.6;255.2;118.5;148.4,123941.80,ssb,100
hudi,presto,syn_q11,29.0;114.5;84.9;50.4;99.7;81.5|214.8;231.3;37.8;47.3;231.3;48.7,127816.85,ssb,100
hudi,presto,syn_q11,180.6;165.8;148.8;90.7;84.8;23.6|204.3;291.4;17.8;266.8;61.7;78.2,136245.36,ssb,100
hudi,presto,syn_q11,74.6;166.4;126.0;152.8;183.8;132.7|155.0;22.8;97.6;36.9,109335.66,ssb,100
hudi,presto,syn_q11,134.3;90.9;64.1;83.5;166.0;16.6;192.1|62.1;125.5;160.0;40.9;243.8;110.4,85599.06,ssb,100
hudi,presto,syn_q11,134.6;86.8;163.3;40.6|176.7;121.4;141.9;151.0,94049.74,ssb,100
hudi,presto,syn_q11,90.3;20.4;90.7;151.0;32.0;163.4;182.6|236.5;216.5;254.8;291.8;42.4,129251.79,ssb,100
hudi,presto,syn_q11,196.3;111.0;82.9;138.2;38.6|285.0;215.2;84.8;159.3;188.2,70437.72,ssb,100
hudi,presto,syn_q12,87.8;116.7;129.4;143.0;63.4;171.1;57.4;31.5|273.7;38.1;21.4;265.3,105283.88,ssb,100
hudi,presto,syn_q12,82.1;42.4;13.8;140.7;165.4;186.9;121.1|139.7;15.8;152.6;204.8,75769.79,ssb,100
hudi,presto,syn_q12,178.3;197.7;178.4;23.1;35.6;67.0|275.9;42.2;281.2;288.5;67.2;193.9,89344.82,ssb,100
hudi,presto,syn_q12,145.2;190.3;25.8;124.5;161.9;13.0|297.6;115.9;83.3;158.9;294.8;272.2,140000.00,ssb,100
hudi,presto,syn_q12,103.0;182.1;19.9;55.4|86.3;298.9;107.9;89.1;298.6,140000.00,ssb,100
hudi,presto,syn_q12,135.3;73.3;16.0;175.7;186.0;12.0;119.0|120.4;272.3;120.2;20.4;204.9,102586.54,ssb,100
hudi,presto,syn_q12,73.8;162.6;172.2;159.0;87.4;75.0;189.2|170.2;151.8;87.3;274.9;276.4,91031.97,ssb,100
hudi,presto,syn_q12,163.0;183.5;173.7;180.2|245.1;243.8;41.0,93299.90,ssb,100
hudi,presto,syn_q12,43.7;22.3;118.7;55.0|260.5;12.8;13.9,108187.42,ssb,100
hudi,presto,syn_q12,175.3;127.3;39.7;129.0;175.6;97.5|238.0;40.7;45.4;214.2;67.9,66219.30,ssb,100
hudi,presto,syn_q12,45.3;146.5;27.4;92.3|71.0;217.9;122.2;191.4,83312.34,ssb,100
hudi,presto,syn_q12,100.4;47.5;197.7;125.0;45.4|222.2;181.6;259.7;138.3;157.2,58000.00,ssb,100
hudi,presto,syn_q12,43.4;47.6;37.3;113.0|213.0;213.8;32.0;64.2,101451.07,ssb,100
hudi,presto,syn_q12,153.7;53.3;85.0;168.8;66.4;88.3|73.3;82.8;110.0;79.8;12.0,109286.02,ssb,100
hudi,presto,syn_q12,63.5;40.6;21.7;103.8;181.5;21.5|33.2;231.7;217.7;13.5;225.8;35.6,77855.44,ssb,100
hudi,presto,syn_q13,40.2;188.5;180.1;57.0;73.5;45.2|192.9;14.9;73.3,121845.62,ssb,100
hudi,presto,syn_q13,42.2;191.9;174.1;106.8;198.0|207.6;263.8;177.2,73212.38,ssb,100
hudi,presto,syn_q13,103.6;55.2;91.6;126.5;83.8|109.8;127.3;181.3;274.1;93.4,140000.00,ssb,100
hudi,presto,syn_q13,127.1;179.0;144.3;58.4;125.0|293.6;127.6;65.4,120824.53,ssb,100
hudi,presto,syn_q13,141.3;119.6;164.7;120.2;193.8;57.3|76.9;82.5;23.5,81643.34,ssb,100
hudi,presto,syn_q13,140.0;35.3;51.4;192.3|199.0;218.0;250.7,58000.00,ssb,100
hudi,presto,syn_q13,88.5;74.9;94.9;37.9|262.0;104.3;129.2,140000.00,ssb,100
hudi,presto,syn_q13,139.3;94.2;48.3;130.7;49.3;77.1;175.3;173.0|152.1;285.3;136.9;83.1,59319.49,ssb,100
hudi,presto,syn_q13,98.1;21.7;178.9;21.3;97.2;64.9;88.5|50.8;91.0;133.6;14.0;237.9,58000.00,ssb,100
hudi,presto,syn_q13,22.4;96.3;67.6;52.6;48.2;174.1;169.5;193.1|56.5;74.0;272.4;15.0;78.0,122312.69,ssb,100
hudi,presto,syn_q13,83.1;197.4;114.8;132.0;37.5;60.9;80.5|210.1;88.8;200.9;241.8;226.5,140000.00,ssb,100
hudi,presto,syn_q13,22.0;191.9;30.4;180.8|244.8;229.7;203.8;171.2;187.9,136331.79,ssb,100
hudi,presto,syn_q13,185.1;129.2;195.7;10.6;192.1;72.2;141.0;115.2|10.4;66.1;41.5;98.8;231.6,106589.22,ssb,100
hudi,presto,syn_q13,142.2;61.7;47.9;86.4;170.0;124.3|37.9;146.8;66.9;81.0;23.3,107580.13,ssb,100
hudi,presto,syn_q13,77.8;154.2;111.2;103.7;91.9;116.9|39.9;269.8;77.1,116260.61,ssb,100
hudi,presto,syn_q14,36.0;163.9;97.7;10.5|170.9;233.1;241.2,101127.62,ssb,100
hudi,presto,syn_q14,33.3;49.4;163.2;150.0;88.4;53.7;95.4;62.5|151.8;132.9;22.4,140000.00,ssb,100
hudi,presto,syn_q14,108.2;164.3;137.3;95.1|181.9;261.8;41.4;109.4,89836.23,ssb,100
hudi,presto,syn_q14,98.1;47.1;18.1;96.1|25.6;216.7;106.3;290.9,115741.23,ssb,100
hudi,presto,syn_q14,78.6;110.8;62.4;67.0;162.2;43.2|17.2;173.9;62.7;164.2,92236.73,ssb,100
hudi,presto,syn_q14,138.5;94.9;143.6;123.3;104.3;48.9;116.6;73.4|186.0;55.4;244.9;282.2,87369.20,ssb,100
hudi,presto,syn_q14,169.3;179.0;93.0;38.3;77.1;22.2|250.9;212.8;147.8;19.3,118573.45,ssb,100
hudi,presto,syn_q14,86.6;90.9;69.0;72.8;122.0;153.5|24.7;180.7;203.3,82494.14,ssb,100
hudi,presto,syn_q14,183.6;17.1;152.3;59.9|167.7;283.0;29.7;217.3,97517.06,ssb,100
hudi,presto,syn_q14,119.1;69.9;136.9;144.5;70.2;42.7|187.1;155.5;244.3;96.3;250.7,99118.79,ssb,100
hudi,presto,syn_q14,186.6;85.1;125.2;198.0;131.4;133.1;47.7|208.7;246.0;120.8;171.4;94.9;129.2,73654.30,ssb,100
hudi,presto,syn_q14,191.5;38.2;102.1;191.0;102.2;118.5;57.2|231.0;136.7;71.2;209.8,121197.61,ssb,100
hudi,presto,syn_q14,137.2;123.1;120.7;183.3;199.2;94.8;12.8;145.2|57.9;134.9;296.5;201.5;17.6,85397.92,ssb,100
hudi,presto,syn_q14,19.7;97.5;181.8;170.4;30.1;88.0;169.8|192.9;201.5;85.3,71742.70,ssb,100
hudi,presto,syn_q14,189.3;161.8;54.7;140.0;152.7;118.6;123.1;178.1|271.2;270.3;34.2;138.9;16.5;252.5,105716.67,ssb,100
hudi,presto,syn_q15,32.8;15.0;67.2;193.9;141.5|233.1;73.1;125.4,58000.00,ssb,100
hudi,presto,syn_q15,103.9;41.3;16.7;33.1|190.5;111.8;54.7;234.9;61.0;219.0,140000.00,ssb,100
hudi,presto,syn_q15,132.5;119.4;129.9;102.1;56.8;34.3;81.0;126.9|273.8;53.0;53.7;211.0,64640.89,ssb,100
hudi,presto,syn_q15,53.1;127.0;179.8;124.6;43.1;64.6;172.0|236.7;75.4;75.7;133.8,84220.10,ssb,100
hudi,presto,syn_q15,76.5;16.6;85.4;182.4;114.7;97.2;107.2;83.9|238.5;45.0;156.6;55.9;257.5;120.5,82827.96,ssb,100
hudi,presto,syn_q15,12.7;33.7;85.3;77.3|269.0;171.9;172.5;289.0,98694.74,ssb,100
hudi,presto,syn_q15,193.1;103.7;160.8;129.8|164.9;84.9;126.7;68.1;138.4,114953.86,ssb,100
hudi,presto,syn_q15,34.9;49.9;194.3;51.2;141.3;39.0|276.7;157.4;194.1;228.8,116507.04,ssb,100
hudi,presto,syn_q15,58.2;39.3;116.4;137.4;150.7;39.3|61.8;287.9;127.5;119.3,75556.93,ssb,100
hudi,presto,syn_q15,198.7;74.1;80.6;19.4;84.0;168.3;130.7;147.2|29.3;197.8;164.2;88.8,85598.96,ssb,100
hudi,presto,syn_q15,62.4;167.3;11.2;137.1;53.5;116.2;67.9|199.4;103.9;13.9,97962.39,ssb,100
hudi,presto,syn_q15,51.8;83.2;86.2;20.9|202.6;76.5;250.2;147.3;116.0,83529.71,ssb,100
hudi,presto,syn_q15,69.6;62.6;100.5;78.7|174.9;241.8;281.7;201.3;116.8,140000.00,ssb,100
hudi,presto,syn_q15,195.7;60.9;24.7;155.6;137.9;72.7;61.6|177.1;119.0;295.6,104282.35,ssb,100
hudi,presto,syn_q15,71.0;114.0;78.0;45.1;100.7;10.1;36.0;58.2|293.2;203.3;30.6;261.4;153.9;49.4,112198.88,ssb,100
hudi,presto,syn_q16,99.8;24.4;84.1;37.1;32.8;162.8;58.2;175.3|225.6;239.8;299.7;42.2;58.5,89424.93,ssb,100
hudi,presto,syn_q16,100.1;11.2;58.8;56.5|295.1;52.0;75.4,71926.60,ssb,100
hudi,presto,syn_q16,65.7;159.4;181.5;44.9;37.4;133.1|51.8;62.5;274.3,58000.00,ssb,100
hudi,presto,syn_q16,153.5;37.0;149.2;187.9;148.8;120.8|225.2;139.4;254.3;266.2;119.0,117333.85,ssb,100
hudi,presto,syn_q16,49.6;44.7;131.9;77.1|75.1;47.9;128.6,112265.08,ssb,100
hudi,presto,syn_q16,124.5;67.0;115.9;194.4;138.7;61.4;75.5|179.5;111.7;120.9;48.1;40.8,82715.86,ssb,100
hudi,presto,syn_q16,70.7;186.7;120.5;169.9|243.6;166.7;127.3;229.7,91827.05,ssb,100
hudi,presto,syn_q16,149.2;162.4;178.1;58.5;115.6;160.3|46.8;144.4;299.7;273.3;155.1;88.1,105066.28,ssb,100
hudi,presto,syn_q16,59.2;107.1;53.8;166.0;115.9;26.8;117.3|152.3;189.7;174.5,58000.00,ssb,100
hudi,presto,syn_q16,93.1;18.3;86.7;150.0|124.0;289.0;191.3;251.7,76791.49,ssb,100
hudi,presto,syn_q16,196.1;62.9;61.1;93.0;95.3;190.6|44.0;176.5;163.1;102.4,114215.74,ssb,100
hudi,presto,syn_q16,45.6;145.7;11.8;22.5;41.6;151.3;103.4|261.2;114.2;105.4;264.8,61776.49,ssb,100
hudi,presto,syn_q16,10.4;13.9;114.2;81.6;160.7|141.5;182.2;187.5;11.0;161.1;232.8,98285.55,ssb,100
