datalake,engine,query name,conf,latency,benchmark,sf
hudi,trino,syn_q6,45.8;154.7;147.6;116.2|70.6;273.0;97.9;273.6;71.4;65.1,5118.76,ssb,100
hudi,trino,syn_q6,151.9;153.3;183.7;142.2|125.0;79.4;103.3;92.1,7066.27,ssb,100
hudi,trino,syn_q6,111.4;78.3;59.7;107.4;104.5;28.7;196.5|230.9;102.9;68.9;100.7;23.3;260.6,3716.11,ssb,100
hudi,trino,syn_q6,13.1;115.1;121.0;146.8;66.1|105.7;120.2;251.7;154.8,3190.49,ssb,100
hudi,trino,syn_q6,58.9;166.1;193.6;131.9;103.2;42.0|59.1;218.9;151.6;275.9;167.2,3063.14,ssb,100
hudi,trino,syn_q6,109.5;169.4;24.1;165.4|231.7;129.6;254.3,3131.62,ssb,100
hudi,trino,syn_q6,22.9;38.7;51.6;96.6;21.5|201.2;14.6;164.3;129.3;14.9;219.4,3908.54,ssb,100
hudi,trino,syn_q6,195.7;13.3;164.5;138.1;163.2;182.9;30.3;28.3|79.9;189.7;83.2;112.8,4431.06,ssb,100
hudi,trino,syn_q6,25.0;192.3;97.2;56.2;142.5;67.0;167.3|199.6;258.9;230.3,4346.20,ssb,100
hudi,trino,syn_q6,87.0;81.7;100.4;131.0|34.0;255.1;197.0;106.1,5126.63,ssb,100
hudi,trino,syn_q6,180.0;184.6;53.7;181.2|88.6;278.0;208.5;91.3;167.5;200.9,4015.63,ssb,100
hudi,trino,syn_q6,186.5;69.8;192.7;121.5;152.9|279.4;96.8;173.5;174.3;256.3;206.3,6186.41,ssb,100
hudi,trino,syn_q6,73.0;153.6;36.6;197.8;147.6;105.2;195.1;20.2|77.3;32.0;185.5;188.0;182.7;291.0,3694.69,ssb,100
hudi,trino,syn_q6,15.6;61.9;198.6;103.2;77.6;188.8|63.9;179.9;120.2;233.9;95.7;81.5,9046.20,ssb,100
hudi,trino,syn_q7,167.7;183.2;143.9;133.1;153.5;113.9;124.6|95.3;61.5;208.0;64.2,3119.26,ssb,100
hudi,trino,syn_q7,149.7;32.7;17.7;63.0;60.2|179.4;84.0;105.9;215.8,3381.23,ssb,100
hudi,trino,syn_q7,17.6;186.4;123.4;157.0;128.8|152.3;176.1;113.8;237.4;102.2,5005.23,ssb,100
hudi,trino,syn_q7,191.8;108.9;159.4;40.3;113.2|36.7;74.1;71.9;106.2;114.6;73.3,4803.79,ssb,100
hudi,trino,syn_q7,110.8;199.4;166.5;196.4;11.7;137.1;94.7;181.9|288.1;207.9;103.1;275.6,3975.00,ssb,100
hudi,trino,syn_q7,83.3;112.6;63.7;183.2|159.1;157.5;151.2;96.0;198.9,4143.30,ssb,100
hudi,trino,syn_q7,107.6;190.2;41.8;191.7;112.2;11.4|71.1;192.6;71.8,5868.47,ssb,100
hudi,trino,syn_q7,168.8;49.1;167.5;176.9;150.9;92.7;165.2|226.6;54.6;143.2,3349.54,ssb,100
hudi,trino,syn_q7,17.2;23.9;43.8;57.9;23.4;166.1|128.2;140.8;127.3;101.8;123.0,4713.47,ssb,100
hudi,trino,syn_q7,111.6;131.9;127.5;153.6|213.3;31.1;279.1,3764.58,ssb,100
hudi,trino,syn_q7,65.1;140.3;125.2;63.5|120.6;248.4;18.9;55.3;73.8;226.6,3747.13,ssb,100
hudi,trino,syn_q7,66.0;130.5;66.6;178.5;193.4;174.8;133.1;191.9|170.5;171.0;45.7,5561.83,ssb,100
hudi,trino,syn_q7,118.8;84.9;114.0;26.2|227.0;272.0;109.7;129.7,5123.92,ssb,100
hudi,trino,syn_q7,37.1;45.0;127.2;58.0;31.8;137.5;117.8;20.3|197.0;31.2;204.8;82.7;67.3;178.4,5105.65,ssb,100
hudi,trino,syn_q7,77.9;137.5;54.6;64.2;23.3;46.8|140.7;188.7;98.6;179.4;174.0;115.7,5917.64,ssb,100
hudi,trino,syn_q8,98.3;24.9;179.1;26.8;99.8;150.9|208.4;166.4;178.1,4089.91,ssb,100
hudi,trino,syn_q8,20.0;75.3;157.9;99.1;107.4;99.2;149.4;90.0|93.9;20.2;277.6;227.3;220.8,6520.03,ssb,100
hudi,trino,syn_q8,59.5;129.6;119.8;118.8;134.7;65.4;150.1;15.2|33.9;156.6;256.9;90.6;48.4;91.5,2643.92,ssb,100
hudi,trino,syn_q8,12.7;31.2;43.2;122.4;38.7;94.9|85.8;213.2;150.6;241.8,2399.55,ssb,100
hudi,trino,syn_q8,75.1;26.0;37.6;187.4|252.9;228.3;129.8;121.1,3933.90,ssb,100
hudi,trino,syn_q8,147.9;41.8;119.8;169.9;20.3;60.2;165.7|58.6;125.6;97.4,4488.48,ssb,100
hudi,trino,syn_q8,54.4;139.9;84.1;59.9;110.8;92.6;64.9;161.5|206.8;288.9;208.0;21.9;276.1;194.9,3960.96,ssb,100
hudi,trino,syn_q8,126.0;133.9;61.8;61.4;162.4;58.5;121.0|234.2;227.2;223.0;180.7;66.5;107.8,2151.28,ssb,100
hudi,trino,syn_q8,69.5;12.0;11.6;22.9;88.1|208.8;111.9;220.3,3894.47,ssb,100
hudi,trino,syn_q8,46.7;14.5;27.5;188.3;134.8;168.7|215.3;44.8;258.4,2704.60,ssb,100
hudi,trino,syn_q8,81.4;155.1;133.1;162.6;45.1|211.7;83.5;145.4,4890.02,ssb,100
hudi,trino,syn_q8,131.4;185.3;62.5;91.1|84.6;236.4;90.4;28.1;122.7,4465.02,ssb,100
hudi,trino,syn_q8,59.1;164.4;43.8;23.2|187.0;61.7;152.7;51.7,3017.20,ssb,100
hudi,trino,syn_q8,51.5;132.2;183.4;145.9;29.6;23.9;118.6|235.4;15.4;154.3;199.3;10.3,3428.54,ssb,100
hudi,trino,syn_q8,136.3;60.6;143.0;181.9|159.5;282.6;152.3,2911.10,ssb,100
hudi,trino,syn_q9,145.7;108.7;57.1;72.3;120.7|141.7;52.5;133.5;129.5;36.8,4022.16,ssb,100
hudi,trino,syn_q9,178.8;100.5;94.8;80.2;110.0;121.8;108.6|262.9;179.4;194.6;299.0;209.8;284.9,6614.24,ssb,100
hudi,trino,syn_q9,166.5;37.4;34.2;145.1;34.6;143.9;174.0|211.4;142.1;19.5,4412.20,ssb,100
hudi,trino,syn_q9,189.4;80.2;190.8;124.3;87.6|117.2;94.0;161.6,3745.53,ssb,100
hudi,trino,syn_q9,80.6;198.3;67.6;102.3|51.2;181.0;24.1;269.3,5130.05,ssb,100
hudi,trino,syn_q9,51.0;165.6;102.9;33.2;76.2;175.4|149.5;99.8;141.2;108.0;119.4;252.0,2060.51,ssb,100
hudi,trino,syn_q9,35.2;36.3;130.9;154.7;136.8;38.3;148.3;27.0|122.3;271.1;108.3;23.3;204.4;138.5,4292.97,ssb,100
hudi,trino,syn_q9,132.7;174.5;144.4;118.7;161.3;144.4|196.7;34.7;287.0,5040.75,ssb,100
hudi,trino,syn_q9,119.6;20.0;118.3;46.0;100.4;180.4;32.9;187.9|289.1;89.7;69.7;250.6,2566.95,ssb,100
hudi,trino,syn_q9,94.4;163.3;125.3;86.3;18.5;173.8;14.4;93.0|17.0;163.1;120.8;36.4;294.1;167.1,5637.39,ssb,100
hudi,trino,syn_q9,37.4;58.6;27.0;68.3;87.4;42.1|62.6;216.9;96.4;38.6;51.3,4427.54,ssb,100
hudi,trino,syn_q9,59.0;188.9;180.9;19.9;55.5;123.4|153.0;228.2;121.7;43.4,3531.45,ssb,100
hudi,trino,syn_q9,70.5;115.1;22.4;15.5|275.0;15.4;170.7;180.0,4836.20,ssb,100
hudi,trino,syn_q9,56.8;115.4;159.2;67.9|139.3;255.4;155.1;237.0;51.3;166.7,7905.05,ssb,100
hudi,trino,syn_q9,158.6;112.1;90.5;183.2;95.8|245.7;288.7;190.0,4224.30,ssb,100
hudi,trino,syn_q10,75.2;147.8;198.0;48.4;146.9;18.3;46.4;114.6|268.6;230.2;255.4;172.5;110.7,4797.51,ssb,100
hudi,trino,syn_q10,95.2;146.3;183.1;22.9;89.6;187.0|58.4;89.5;290.6,2724.17,ssb,100
hudi,trino,syn_q10,18.6;117.6;160.9;141.8;150.7;85.5|58.0;227.7;121.4,6771.57,ssb,100
hudi,trino,syn_q10,86.2;61.6;45.0;40.4;51.4;142.4;177.0|156.1;219.0;85.1;257.2;95.9;87.9,2141.95,ssb,100
hudi,trino,syn_q10,42.5;18.7;55.3;17.4|283.2;90.5;48.6;263.3,6654.09,ssb,100
hudi,trino,syn_q10,132.1;57.3;166.4;111.6|198.1;193.5;291.9,4261.41,ssb,100
hudi,trino,syn_q10,25.8;144.0;114.4;147.2;87.6;126.2|295.7;191.5;13.0;113.1;221.8,3885.61,ssb,100
hudi,trino,syn_q10,43.6;194.6;112.1;196.0;157.9;158.3|219.6;209.6;284.2,3396.75,ssb,100
hudi,trino,syn_q10,175.3;130.5;114.7;165.2;51.9;61.1|55.1;77.2;220.6;116.9;271.6;37.2,4508.82,ssb,100
hudi,trino,syn_q10,97.3;165.0;43.5;118.2;189.2|197.8;16.1;57.2;61.5,3955.09,ssb,100
hudi,trino,syn_q10,140.6;45.7;37.3;91.0;96.5;132.6;86.5|220.8;244.3;185.0;119.6,5569.39,ssb,100
hudi,trino,syn_q10,30.9;12.6;167.8;187.6|82.0;34.2;51.4;191.9,4139.45,ssb,100
hudi,trino,syn_q10,160.6;11.8;160.4;113.1|257.3;34.6;50.4;230.3;268.8,4184.49,ssb,100
hudi,trino,syn_q10,68.4;101.0;56.3;113.3;60.8|16.2;22.9;167.9,3586.62,ssb,100
hudi,trino,syn_q10,107.2;168.9;36.9;183.3|75.7;121.8;112.5,3932.25,ssb,100
hudi,trino,syn_q11,35.2;174.7;184.5;181.8|47.0;212.1;80.0;95.1;107.7,3941.08,ssb,100
hudi,trino,syn_q11,122.4;127.2;198.9;18.6;150.4;77.4|274.1;192.9;224.8;136.4;229.7;213.0,4897.58,ssb,100
hudi,trino,syn_q11,147.5;122.0;165.8;106.8;38.9|182.1;117.3;198.3,2856.16,ssb,100
hudi,trino,syn_q11,70.9;43.6;147.3;63.1;156.9;54.1;103.7|173.6;270.2;178.2,4486.25,ssb,100
hudi,trino,syn_q11,64.2;83.0;153.9;191.2;18.0;189.6;177.7|134.9;90.7;265.1;101.2,4204.81,ssb,100
hudi,trino,syn_q11,64.1;32.5;62.0;93.4;178.2;64.8|296.8;228.5;278.1;203.3;50.9,4636.82,ssb,100
hudi,trino,syn_q11,114.9;106.7;42.1;123.7;17.6|11.9;251.4;17.5;68.9,4362.50,ssb,100
hudi,trino,syn_q11,91.0;94.5;34.0;96.2;184.4;146.1;184.6;32.8|153.0;35.2;49.7;90.8;203.9;290.8,8355.20,ssb,100
hudi,trino,syn_q11,151.4;52.3;24.1;39.8|90.1;192.9;158.7;235.3;215.0,3303.47,ssb,100
hudi,trino,syn_q11,179.5;17.3;29.1;144.0;109.0;46.2|285.3;191.9;81.3,3410.97,ssb,100
hudi,trino,syn_q11,81.5;189.2;137.9;60.4;38.8;164.6;149.4;63.7|194.1;35.7;159.7;219.8,3317.97,ssb,100
hudi,trino,syn_q11,10.6;22.8;116.0;49.6;43.8|209.5;187.9;193.0;78.1;111.1;163.8,3386.01,ssb,100
hudi,trino,syn_q11,176.8;169.7;176.3;136.9;103.1|183.4;167.6;95.7;73.5;289.2;270.1,3303.82,ssb,100
hudi,trino,syn_q11,89.7;95.0;57.0;90.7;43.5;191.7|110.8;125.4;47.1,5714.46,ssb,100
hudi,trino,syn_q11,169.6;174.2;124.2;140.6;15.5;60.9;50.9|27.6;233.8;85.9;102.1;123.5;138.2,6125.41,ssb,100
hudi,trino,syn_q12,17.1;85.8;163.0;151.4;92.0;182.5;51.0;44.3|38.7;277.0;242.5;221.4;256.3,2269.21,ssb,100
hudi,trino,syn_q12,78.1;139.8;77.0;193.5;62.6;158.9|142.9;297.4;86.3;240.2;70.7,3492.45,ssb,100
hudi,trino,syn_q12,133.2;150.7;153.1;158.4;42.7;105.0;26.9;76.8|101.8;98.7;275.1;36.2,2000.00,ssb,100
hudi,trino,syn_q12,69.5;104.5;45.4;82.7;60.3;144.4;76.6|269.8;228.9;288.2;103.6;42.3;178.7,2487.12,ssb,100
hudi,trino,syn_q12,143.0;116.5;153.8;112.3;85.6;142.2;47.7;27.2|257.1;52.3;108.6;112.6;48.6;121.7,5024.97,ssb,100
hudi,trino,syn_q12,126.5;194.4;71.5;52.7;167.0;56.7|203.6;89.4;153.4;251.6,5063.38,ssb,100
hudi,trino,syn_q12,56.6;52.9;133.1;51.0;12.4|289.7;258.7;150.1;137.3,4544.56,ssb,100
hudi,trino,syn_q12,114.7;117.9;88.3;171.1;120.4;129.2;178.8;196.0|215.0;294.8;243.0;86.4;117.4,2992.78,ssb,100
hudi,trino,syn_q12,70.8;77.8;192.0;35.6;173.4|240.7;177.9;38.0;276.1,3943.15,ssb,100
hudi,trino,syn_q12,144.6;111.7;29.9;167.0;53.3;76.2;143.4;195.5|144.9;176.5;25.4;189.5,3995.68,ssb,100
hudi,trino,syn_q12,122.3;22.3;199.2;14.2;95.2;133.6;180.2|261.6;52.9;207.8;29.0;218.5;175.2,2825.78,ssb,100
hudi,trino,syn_q12,145.6;103.3;143.8;189.1|72.4;141.1;166.1;205.7;105.9;175.3,6279.65,ssb,100
hudi,trino,syn_q12,189.8;37.4;112.5;139.5;69.7;11.3;125.8;145.3|180.4;234.6;30.6;28.5;130.0,5204.39,ssb,100
hudi,trino,syn_q12,149.2;57.3;124.3;154.2;44.1|18.6;279.4;221.3;106.2,3743.44,ssb,100
hudi,trino,syn_q12,189.8;119.1;190.3;83.6|120.6;147.6;255.7;63.1;100.2;61.4,4032.39,ssb,100
hudi,trino,syn_q13,110.5;103.1;153.3;114.6;148.0;178.9;98.7|238.1;177.5;252.9;127.5;82.9,3777.60,ssb,100
hudi,trino,syn_q13,41.7;173.0;34.0;16.9;23.9;199.0;170.0|185.3;129.6;119.0,4269.62,ssb,100
hudi,trino,syn_q13,14.5;102.6;152.6;51.0;157.3;152.6|260.9;239.3;227.3;198.2;97.6;80.9,5193.02,ssb,100
hudi,trino,syn_q13,181.1;181.7;58.1;85.9|117.8;69.4;47.8;288.3;81.2;52.2,4641.32,ssb,100
hudi,trino,syn_q13,66.1;20.1;98.4;83.4|32.7;95.2;248.1;170.0;21.8;294.6,4184.64,ssb,100
hudi,trino,syn_q13,22.9;73.0;69.0;106.3;12.1;29.2;151.4|27.4;157.8;192.9;117.7;140.0,4462.83,ssb,100
hudi,trino,syn_q13,161.7;97.5;128.1;64.1;19.7;108.2|266.2;230.0;135.7,8226.16,ssb,100
hudi,trino,syn_q13,16.9;158.1;148.4;117.6;22.8;193.9;187.3;81.8|222.1;194.2;51.7;231.0;66.9;188.9,3931.45,ssb,100
hudi,trino,syn_q13,84.9;18.0;67.6;191.2;47.0;118.2|241.8;266.1;133.8;174.8;297.2;71.1,4248.75,ssb,100
hudi,trino,syn_q13,41.0;17.1;148.2;159.5|145.8;294.5;278.2;153.1,5482.11,ssb,100
hudi,trino,syn_q13,137.2;164.2;75.1;148.3|256.7;287.1;84.8;172.0;267.9,5573.10,ssb,100
hudi,trino,syn_q13,130.0;72.0;39.6;139.6;146.1;108.8|243.8;235.7;81.1;246.3;135.8,5711.05,ssb,100
hudi,trino,syn_q13,72.3;106.7;104.8;147.6;86.9;190.9|242.5;84.7;249.0;171.0;254.9,4844.84,ssb,100
hudi,trino,syn_q13,177.3;57.3;182.0;185.9;142.5|129.7;126.0;174.3;96.7;80.3,2838.83,ssb,100
hudi,trino,syn_q13,101.4;186.4;22.6;69.7;179.0;92.8;164.9;39.3|293.7;106.8;117.4;99.3;151.1;299.4,6529.46,ssb,100
hudi,trino,syn_q14,43.4;151.8;172.0;61.0;44.7;109.5;97.5;84.9|112.4;246.4;95.3;195.1,2770.73,ssb,100
hudi,trino,syn_q14,139.9;150.5;170.9;160.0;167.8|261.2;66.4;288.5;277.9,4041.11,ssb,100
hudi,trino,syn_q14,74.6;41.2;25.1;139.3|64.1;230.8;219.5;280.3;61.6,3174.98,ssb,100
hudi,trino,syn_q14,83.9;194.0;42.7;189.8;52.1;142.0|163.6;236.7;117.3;74.8;297.5,4290.62,ssb,100
hudi,trino,syn_q14,30.2;145.0;80.2;14.9;132.7;108.6;191.7;190.4|14.5;102.9;151.5;207.2;249.2,2508.10,ssb,100
hudi,trino,syn_q14,11.4;68.3;128.4;176.8;179.8|278.6;42.8;149.6,4417.43,ssb,100
hudi,trino,syn_q14,41.3;47.8;168.3;73.4;54.8;160.8;26.3|71.0;99.2;104.3;141.6;104.8,5136.40,ssb,100
hudi,trino,syn_q14,48.4;51.2;43.0;127.7;50.7;89.7|79.1;133.6;257.0,2199.38,ssb,100
hudi,trino,syn_q14,13.1;127.9;191.0;38.4|92.2;233.2;35.3,4475.02,ssb,100
hudi,trino,syn_q14,43.7;82.8;110.6;199.5;142.3;109.5|185.5;252.1;229.8,5781.11,ssb,100
hudi,trino,syn_q14,61.6;34.7;170.5;110.1|126.6;268.2;281.2;171.6;274.7,2782.65,ssb,100
hudi,trino,syn_q14,89.1;191.6;174.2;120.9;88.9;153.3;112.4|96.6;58.6;152.9;108.0;107.8,6606.58,ssb,100
hudi,trino,syn_q14,112.9;74.5;121.8;193.3;161.4;70.3|61.6;47.4;287.8;274.0;290.6,4535.79,ssb,100
hudi,trino,syn_q14,197.2;14.8;187.2;11.2;17.5;39.6;68.3|180.0;264.7;31.1;78.6,3237.47,ssb,100
hudi,trino,syn_q14,161.9;175.0;23.2;11.1|149.4;161.3;193.7;133.4;224.1,3933.63,ssb,100
hudi,trino,syn_q15,138.1;132.3;183.6;136.6;167.6;19.1;196.7;64.7|291.3;234.1;13.5;210.1,4902.14,ssb,100
hudi,trino,syn_q15,32.5;62.7;34.0;16.0;50.8;18.7;126.2;194.7|28.7;167.4;191.8;273.9;287.1,3455.34,ssb,100
hudi,trino,syn_q15,177.3;127.2;43.1;113.6;75.8;152.5|208.9;108.7;23.3;122.5;19.6,7640.68,ssb,100
hudi,trino,syn_q15,193.1;118.2;119.7;132.4;85.6;91.4;183.7|31.4;122.2;137.4,3335.36,ssb,100
hudi,trino,syn_q15,18.4;142.1;55.9;101.0;60.7;139.2|202.0;175.4;93.8;178.5,4997.43,ssb,100
hudi,trino,syn_q15,173.8;13.9;84.6;97.1;154.2;170.8|105.1;73.2;193.5;250.2;31.1,4375.77,ssb,100
hudi,trino,syn_q15,197.2;69.5;34.7;84.3;64.3|165.8;63.3;27.7;64.2;284.6;213.7,5911.01,ssb,100
hudi,trino,syn_q15,51.6;52.1;72.9;28.1;12.9|175.7;196.5;268.8,6390.09,ssb,100
hudi,trino,syn_q15,77.7;11.1;155.2;112.8|158.0;80.5;53.9;271.8;35.6;123.8,4038.59,ssb,100
hudi,trino,syn_q15,161.0;127.1;11.2;180.3;73.6|106.9;264.2;173.1;239.1;167.5;103.8,3190.79,ssb,100
hudi,trino,syn_q15,173.5;26.7;122.7;122.8;90.5;41.8;18.8;191.1|131.5;243.2;62.0;12.5,4591.86,ssb,100
hudi,trino,syn_q15,96.9;77.2;45.4;58.6;196.8|211.5;46.6;273.1,3264.09,ssb,100
hudi,trino,syn_q15,27.3;75.4;40.8;145.6|62.5;135.1;287.7,7317.81,ssb,100
hudi,trino,syn_q15,132.9;125.5;135.4;22.8|161.5;273.9;219.6,4167.24,ssb,100
hudi,trino,syn_q15,117.5;92.4;156.8;105.6;50.2;80.6|221.8;265.4;175.0,3584.78,ssb,100
hudi,trino,syn_q16,124.1;72.0;28.3;166.6;54.0|100.6;151.8;33.7;49.8,3856.54,ssb,100
hudi,trino,syn_q16,148.4;51.5;41.6;167.5;180.9;20.7|124.4;200.9;284.5;279.9,6298.61,ssb,100
hudi,trino,syn_q16,186.6;158.0;55.0;158.0|193.7;144.4;55.5;234.0,4833.34,ssb,100
hudi,trino,syn_q16,132.1;149.0;127.3;115.6;145.3;71.0;71.7;44.4|59.4;254.1;50.6;259.2;39.4,2941.85,ssb,100
hudi,trino,syn_q16,195.7;72.3;80.0;26.0|25.9;275.7;163.4,6976.32,ssb,100
hudi,trino,syn_q16,79.0;123.9;59.1;96.3|146.8;231.8;195.2;113.4;50.9,5769.61,ssb,100
hudi,trino,syn_q16,176.0;149.0;172.1;66.2;168.3;170.4;32.6|213.7;294.2;143.2;85.4;255.7,4763.22,ssb,100
hudi,trino,syn_q16,48.6;73.3;102.8;111.5;52.2;33.7;51.4;25.8|209.6;79.5;196.8,3737.25,ssb,100
hudi,trino,syn_q16,196.3;91.2;17.1;100.1;111.6;43.3;183.6;23.0|149.2;147.8;12.8;249.9,2999.55,ssb,100
hudi,trino,syn_q16,45.0;140.0;69.6;33.2;141.4;87.6;168.0|278.7;221.4;150.0;243.7,3577.39,ssb,100
hudi,trino,syn_q16,19.5;107.3;174.1;77.7;140.3;45.7;63.1;82.5|223.2;138.4;119.9,5545.12,ssb,100
hudi,trino,syn_q16,122.6;85.5;187.1;197.5;52.7|49.6;185.3;84.5;119.1;240.2;86.0,7040.44,ssb,100
hudi,trino,syn_q16,20.0;121.6;121.3;15.5;17.0;19.2|149.1;177.5;164.1;77.8;280.0,6355.16,ssb,100
hudi,trino,syn_q16,41.1;143.8;112.7;87.8;109.2;181.9|198.7;123.1;223.5;159.2,3454.37,ssb,100
hudi,trino,syn_q16,66.5;152.7;181.2;137.3;147.6;120.7;93.2;116.6|248.9;268.1;105.3;215.9;111.1,2858.82,ssb,100
hudi,trino,q1_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=16,6286.45,ssb,100
hudi,trino,q1_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=16,2871.64,ssb,100
hudi,trino,q1_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=16,7256.11,ssb,100
hudi,trino,q2_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=16,1541.37,ssb,100
hudi,trino,q2_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=16,1547.21,ssb,100
hudi,trino,q2_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=16,11389.67,ssb,100
hudi,trino,q3_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=16,5348.15,ssb,100
hudi,trino,q3_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=16,11129.8,ssb,100
hudi,trino,q3_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=16,1878.49,ssb,100
hudi,trino,q3_4,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=16,11674.19,ssb,100
hudi,trino,q4_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=16,1564.84,ssb,100
hudi,trino,q4_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=16,12082.73,ssb,100
hudi,trino,q4_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=16,11156.21,ssb,100
hudi,trino,q1_1,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=16,12825.84,ssb,100
hudi,trino,q1_2,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=16,11436.4,ssb,100
hudi,trino,q1_3,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=16,4258.03,ssb,100
hudi,trino,q2_1,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=16,11991.27,ssb,100
hudi,trino,q2_2,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=16,1541.63,ssb,100
