datalake,engine,query name,conf,latency,benchmark,sf
iceberg,trino,syn_q7,162.2;95.1;172.8;94.9;32.6;104.5;134.1|127.0;20.4;169.2,5439.76,ssb,100
iceberg,trino,syn_q7,160.4;193.0;131.1;179.1|199.8;142.3;108.8;249.3,4148.01,ssb,100
iceberg,trino,syn_q7,170.4;73.1;155.8;124.0;146.2|217.6;43.1;230.2;74.3;109.0,4697.36,ssb,100
iceberg,trino,syn_q7,114.1;81.0;30.2;180.4;103.6;166.1|41.0;187.1;64.4;279.8;123.9;142.5,4312.59,ssb,100
iceberg,trino,syn_q7,146.2;30.5;88.7;186.1;169.1|233.9;140.6;201.0,4189.70,ssb,100
iceberg,trino,syn_q7,35.6;104.8;110.8;19.2;187.7;169.4;101.8;106.6|210.6;60.4;246.4;40.0,6451.54,ssb,100
iceberg,trino,syn_q7,125.2;71.2;177.5;89.5;125.7;141.6;57.2;85.6|291.4;141.3;48.7;129.7;213.0,5565.25,ssb,100
iceberg,trino,syn_q7,66.8;143.3;173.5;145.3;187.7;130.2;48.2;128.6|209.1;277.1;48.5;216.0;292.8,4061.55,ssb,100
iceberg,trino,syn_q7,105.7;141.9;71.3;31.9;76.9|179.0;283.4;215.9;205.5;269.2;164.8,6549.04,ssb,100
iceberg,trino,syn_q7,163.6;109.3;14.8;37.6;137.3;48.0;152.5|295.2;208.2;52.5;28.0,5482.86,ssb,100
iceberg,trino,syn_q7,48.8;112.8;78.1;96.0;127.1;138.3|225.3;172.8;78.9;237.4,6380.82,ssb,100
iceberg,trino,syn_q7,141.7;18.9;82.5;89.1;159.7;140.2|13.8;82.9;190.0,6039.53,ssb,100
iceberg,trino,syn_q8,113.1;114.4;61.5;189.2;162.8|59.7;100.3;268.8;166.8,9278.15,ssb,100
iceberg,trino,syn_q8,34.7;99.4;138.3;30.1|35.0;123.7;214.4,8465.85,ssb,100
iceberg,trino,syn_q8,129.6;141.1;94.7;77.6;73.1;47.6;154.1;163.8|292.4;229.2;145.1,4640.16,ssb,100
iceberg,trino,syn_q8,27.7;162.4;142.7;28.5;69.0|146.5;284.8;51.7;269.8;84.8;115.4,6691.98,ssb,100
iceberg,trino,syn_q8,142.9;136.4;159.9;177.7;96.1|29.0;42.7;148.8,6068.13,ssb,100
iceberg,trino,syn_q8,63.6;76.2;119.2;106.5;87.1|104.5;198.3;239.8,7538.53,ssb,100
iceberg,trino,syn_q8,97.6;122.2;55.3;56.3;40.2;101.7;22.6;49.6|237.5;136.3;238.3;167.9;78.5;202.2,3743.27,ssb,100
iceberg,trino,syn_q8,150.5;145.3;169.0;31.7|104.4;38.3;139.1;99.3;127.7;183.5,6142.63,ssb,100
iceberg,trino,syn_q8,156.6;82.0;103.9;135.4;27.2;165.2;178.6;181.6|229.6;201.7;141.4,6868.63,ssb,100
iceberg,trino,syn_q8,84.1;119.8;47.2;139.5;70.2;118.4|276.4;281.6;218.2;275.4;297.2,2950.03,ssb,100
iceberg,trino,syn_q8,11.5;197.4;86.8;34.2;65.9;80.2;114.3;20.1|41.8;91.8;19.0;135.2;181.1,3505.95,ssb,100
iceberg,trino,syn_q8,145.2;87.1;92.7;50.1;42.9;36.4|254.6;114.5;131.0;93.7;263.1;46.4,2711.95,ssb,100
iceberg,trino,syn_q8,23.6;13.0;147.1;102.5|292.7;49.4;49.8;243.7;259.4;269.1,4611.79,ssb,100
iceberg,trino,syn_q8,186.8;128.4;96.3;90.6;165.8;83.1;52.9;90.7|177.6;255.6;78.7,6200.94,ssb,100
iceberg,trino,syn_q8,61.2;186.0;119.5;16.4;17.2;101.8;80.0;120.3|51.2;222.1;295.2,7847.11,ssb,100
iceberg,trino,syn_q9,54.1;21.5;13.6;119.5;115.1;60.9;133.2|43.9;190.6;197.4;140.0;136.5;56.8,4418.83,ssb,100
iceberg,trino,syn_q9,99.2;93.2;106.5;121.7;140.1|48.0;95.1;216.3;288.3;251.6;205.2,4319.57,ssb,100
iceberg,trino,syn_q9,161.2;162.0;170.5;128.2;63.7;152.4|47.4;67.9;185.7;39.3;130.6;298.2,4391.50,ssb,100
iceberg,trino,syn_q9,54.6;115.8;199.9;78.2;59.6;138.6|250.1;269.4;19.3;28.5,5628.11,ssb,100
iceberg,trino,syn_q9,31.7;53.1;116.8;102.4;198.8;159.1;156.2|269.9;257.5;263.4;185.2;40.2,4406.77,ssb,100
iceberg,trino,syn_q9,186.1;93.2;96.9;169.9|292.7;236.7;186.8,5454.11,ssb,100
iceberg,trino,syn_q9,166.5;18.0;30.0;129.7|274.2;55.5;94.7;138.0,9319.03,ssb,100
iceberg,trino,syn_q9,104.7;175.4;39.3;79.1;165.6;33.4;48.4;194.2|81.1;244.7;109.0,6493.33,ssb,100
iceberg,trino,syn_q9,42.5;60.5;145.9;88.9;129.6;56.6;153.1;110.6|50.0;134.4;276.2;270.4,4534.12,ssb,100
iceberg,trino,syn_q9,161.0;78.7;15.7;37.7;11.9;163.2;189.3;26.1|126.5;234.0;135.9;124.0;20.8,7169.26,ssb,100
iceberg,trino,syn_q9,181.5;21.0;130.0;145.5;135.5|131.6;266.9;213.2;263.3;219.2,4423.87,ssb,100
iceberg,trino,syn_q9,182.8;11.5;63.2;110.3;184.9;143.1|196.7;267.4;191.1;189.3;138.2;110.1,2712.85,ssb,100
iceberg,trino,syn_q9,157.3;177.4;26.0;112.1;84.1;146.6;177.2|72.0;158.4;100.6;108.8;194.3,3695.12,ssb,100
iceberg,trino,syn_q9,15.3;161.4;122.6;55.9|220.7;296.2;42.0;27.4;118.2,2852.51,ssb,100
iceberg,trino,syn_q9,77.3;19.1;133.7;33.7;66.6;150.0;96.1;196.8|111.6;92.5;237.6;217.3,4499.58,ssb,100
iceberg,trino,syn_q10,56.4;150.4;190.7;166.4;177.3;110.3|186.1;289.7;205.6,4486.84,ssb,100
iceberg,trino,syn_q10,181.7;43.2;79.7;35.3;77.1;19.7;104.1;42.4|108.0;206.9;251.2,7079.74,ssb,100
iceberg,trino,syn_q10,65.1;101.8;60.3;10.4|73.1;98.4;280.6;196.5;249.5;20.3,3615.10,ssb,100
iceberg,trino,syn_q10,179.6;171.2;20.9;11.1;97.5;66.7;30.4|268.2;64.0;112.8;39.4;152.7,6014.77,ssb,100
iceberg,trino,syn_q10,110.5;180.7;88.0;183.5|55.1;200.4;75.6,5973.71,ssb,100
iceberg,trino,syn_q10,81.1;79.3;179.5;111.9;61.2;198.0;134.7|56.9;112.6;135.8;114.2;262.4;67.6,4556.59,ssb,100
iceberg,trino,syn_q10,64.1;35.4;90.0;72.9;16.0|285.0;288.3;295.0;44.4,5513.93,ssb,100
iceberg,trino,syn_q10,114.5;162.0;145.7;71.7;155.2;177.5;105.4|48.1;287.7;239.9;46.6;109.8;14.0,3435.30,ssb,100
iceberg,trino,syn_q10,19.9;167.7;91.6;123.4;11.5|93.9;150.9;230.7;81.8;54.2;158.3,6597.20,ssb,100
iceberg,trino,syn_q10,63.4;31.9;60.1;143.2;136.6|67.5;214.9;244.9;213.3;155.7;62.5,4730.20,ssb,100
iceberg,trino,syn_q10,129.5;38.3;32.9;86.2;62.0;46.5;37.8;13.4|36.4;24.8;128.1;98.9,4274.30,ssb,100
iceberg,trino,syn_q10,52.1;91.0;21.7;91.1;19.8|88.1;91.4;111.8,6849.26,ssb,100
iceberg,trino,syn_q10,56.9;180.1;44.5;10.1;135.5;71.1;64.2|273.5;39.2;63.6;285.0;115.4,4047.64,ssb,100
iceberg,trino,syn_q10,31.2;137.1;139.8;156.4;34.8;78.5|225.5;180.8;185.4;79.1;90.0,3276.91,ssb,100
iceberg,trino,syn_q10,83.0;178.6;34.8;151.1;32.9;121.4;183.3;134.3|65.9;139.3;38.6;283.1,3134.44,ssb,100
iceberg,trino,syn_q11,155.0;188.1;182.9;153.4;73.9;167.3;59.9;153.1|229.6;108.9;250.5;135.9,7732.66,ssb,100
iceberg,trino,syn_q11,158.7;186.4;153.0;163.4;115.1;191.0;187.2|259.0;282.0;144.4;176.1;174.8,8031.00,ssb,100
iceberg,trino,syn_q11,59.4;192.5;98.8;198.6;55.3;182.5;63.3;139.7|34.8;82.5;167.4;107.9;124.4,4274.13,ssb,100
iceberg,trino,syn_q11,62.1;61.1;57.6;134.1;156.6;12.3;68.3;135.5|255.8;138.7;15.0;12.6;20.7,4407.83,ssb,100
iceberg,trino,syn_q11,101.2;170.4;51.4;21.1;188.4;62.5|286.5;137.7;84.8;238.2;85.3,4594.70,ssb,100
iceberg,trino,syn_q11,34.2;129.8;37.9;127.4;19.4;31.7;17.3|178.2;22.2;218.0;27.6;217.2;85.1,3340.44,ssb,100
iceberg,trino,syn_q11,13.1;170.5;171.4;112.7;18.5;54.6|32.5;138.7;158.2,3795.60,ssb,100
iceberg,trino,syn_q11,48.8;118.4;167.5;139.4;23.6|264.0;51.5;104.7;238.6;107.1;128.4,3699.49,ssb,100
iceberg,trino,syn_q11,99.4;195.0;128.2;40.5;18.5;186.8|40.8;71.3;100.8,3971.32,ssb,100
iceberg,trino,syn_q11,158.9;145.4;188.6;82.0;120.7;134.8;38.5;154.9|287.0;288.0;297.8,4948.24,ssb,100
iceberg,trino,syn_q11,105.7;119.1;114.2;89.4;149.3;171.0;110.3;19.8|201.2;160.9;101.9;66.6;176.8;274.2,5363.96,ssb,100
iceberg,trino,syn_q11,56.2;155.9;78.8;96.6;152.2;31.9|139.1;287.7;128.9;33.1,7961.27,ssb,100
iceberg,trino,syn_q11,106.1;183.8;134.1;125.0;95.3;89.6;118.2;167.1|278.5;81.0;273.7;205.5,3705.92,ssb,100
iceberg,trino,syn_q11,125.1;161.2;74.9;32.4;87.6|177.0;193.5;234.1;271.0,6717.62,ssb,100
iceberg,trino,syn_q11,12.9;32.9;60.0;115.4;186.7;151.1;34.0|251.8;16.9;58.4,4689.10,ssb,100
iceberg,trino,syn_q12,71.3;118.7;101.9;75.3;129.5;165.2;119.7|297.9;141.4;86.2;137.6;226.0;200.1,6063.30,ssb,100
iceberg,trino,syn_q12,185.5;74.1;179.6;58.5;163.3;102.6;114.3;136.0|231.3;86.2;236.8;133.7;17.4,7449.77,ssb,100
iceberg,trino,syn_q12,34.0;53.2;96.9;31.1;114.6;66.2;175.9;68.3|170.5;282.5;290.2;291.8;63.0;247.8,5303.64,ssb,100
iceberg,trino,syn_q12,47.0;169.6;52.2;13.2;149.3;77.2;124.2;38.8|242.1;115.2;76.8,6185.07,ssb,100
iceberg,trino,syn_q12,41.7;40.2;139.3;130.6;173.2;53.0;186.8;146.1|258.9;90.7;288.1;285.2;96.0;271.3,4867.19,ssb,100
iceberg,trino,syn_q12,179.8;98.9;35.9;188.2;10.1;57.8;115.6|70.5;222.7;182.3;29.4;229.0,7701.95,ssb,100
iceberg,trino,syn_q12,37.3;166.3;155.3;163.3;190.7|123.5;56.2;131.5;181.5,4081.73,ssb,100
iceberg,trino,syn_q12,168.5;23.4;193.0;62.5;179.6|220.5;179.9;205.0,8582.46,ssb,100
iceberg,trino,syn_q12,94.2;137.7;154.5;12.0;32.3|162.0;233.8;183.5;77.3;137.1,4940.12,ssb,100
iceberg,trino,syn_q12,112.8;125.9;39.2;177.2|263.8;285.4;21.9;253.0;84.1,3255.04,ssb,100
iceberg,trino,syn_q12,90.9;42.0;144.9;174.4;102.6;65.3;109.3|299.3;185.0;183.7,5195.90,ssb,100
iceberg,trino,syn_q12,55.8;171.5;104.0;143.3;92.2;20.8|260.9;91.3;220.0,4076.03,ssb,100
iceberg,trino,syn_q12,181.9;131.7;72.5;136.7;57.7;77.8|39.3;243.7;80.4,6434.22,ssb,100
iceberg,trino,syn_q12,52.1;92.4;60.5;199.5;167.0;102.7;125.3|185.9;262.4;203.6;22.2;41.3;253.1,4110.94,ssb,100
iceberg,trino,syn_q12,119.4;32.3;155.2;78.5|246.4;218.3;21.6;197.7;137.7;143.6,4373.58,ssb,100
iceberg,trino,syn_q13,17.8;23.4;30.4;111.7|237.3;278.5;209.2;69.4,4880.38,ssb,100
iceberg,trino,syn_q13,21.4;31.2;195.6;146.7;64.0;55.7;51.9;124.7|279.1;112.5;78.5;16.7;179.4,5119.36,ssb,100
iceberg,trino,syn_q13,42.7;193.6;82.8;112.9;13.3|36.4;224.7;293.8;88.2,2745.54,ssb,100
iceberg,trino,syn_q13,33.7;56.8;87.2;56.0;125.8;179.5;184.3|41.1;79.2;99.5;178.1;183.9,6581.98,ssb,100
iceberg,trino,syn_q13,94.8;54.1;171.0;87.6;94.4;38.6;178.7|16.7;231.9;69.5;205.3;136.6;263.8,5547.71,ssb,100
iceberg,trino,syn_q13,71.2;104.8;127.0;169.3;125.2;80.9|184.3;212.7;119.5,6745.27,ssb,100
iceberg,trino,syn_q13,49.4;69.7;87.0;57.3;65.2;53.9;124.1|288.6;209.1;173.4;197.2;28.8;216.8,2097.11,ssb,100
iceberg,trino,syn_q13,83.9;75.6;82.4;103.3|273.7;35.9;83.9;76.3;116.3;299.2,9355.37,ssb,100
iceberg,trino,syn_q13,40.0;51.6;121.2;108.3;110.9;47.2;16.9|115.7;230.6;36.1;275.6;36.8;211.6,4794.94,ssb,100
iceberg,trino,syn_q13,57.6;109.8;58.5;38.3|259.0;90.8;275.6;76.4,6971.93,ssb,100
iceberg,trino,syn_q13,41.7;22.7;175.6;128.0;118.8;158.8|93.6;146.4;132.7;58.7,3660.01,ssb,100
iceberg,trino,syn_q13,163.5;47.1;145.4;22.8|88.0;237.1;164.8,6009.07,ssb,100
iceberg,trino,syn_q13,115.2;80.1;44.0;111.4;45.5;159.5;71.8|232.2;158.8;16.0;156.3,3645.21,ssb,100
iceberg,trino,syn_q13,84.8;41.7;99.1;170.8|259.9;251.9;176.4;91.0,4146.68,ssb,100
iceberg,trino,syn_q13,96.4;144.9;145.6;40.8;125.1|29.5;119.5;10.2,8878.63,ssb,100
iceberg,trino,syn_q14,152.6;55.2;107.5;137.2;35.1|168.4;293.2;119.0;65.2;139.8;268.5,4229.95,ssb,100
iceberg,trino,syn_q14,66.4;60.3;19.3;192.6;174.3;71.4;36.8;85.2|292.2;37.4;89.9,3315.13,ssb,100
iceberg,trino,syn_q14,54.9;48.9;57.5;29.3|164.9;279.0;272.5;224.9;154.9;158.9,4869.32,ssb,100
iceberg,trino,syn_q14,24.3;168.5;131.4;176.9;179.9|39.7;66.1;160.6;292.4,10841.17,ssb,100
iceberg,trino,syn_q14,118.8;74.6;167.7;159.0;140.5|77.8;133.5;249.6;263.7;166.4;264.2,3928.81,ssb,100
iceberg,trino,syn_q14,43.7;139.5;70.5;15.5;53.5;152.6;192.4;14.4|126.8;278.9;44.5;148.7;27.7;259.7,8175.75,ssb,100
iceberg,trino,syn_q14,54.8;87.0;158.2;37.8;160.6;79.4;10.4|34.5;253.8;62.3;192.5,8270.94,ssb,100
iceberg,trino,syn_q14,138.0;26.4;84.7;176.0;79.5;157.7|281.7;209.2;127.4;53.6;31.1;198.9,4234.91,ssb,100
iceberg,trino,syn_q14,23.8;118.4;72.2;85.6;96.8|171.7;164.9;207.7,5930.64,ssb,100
iceberg,trino,syn_q14,91.7;125.7;64.9;113.9;13.1|46.8;276.4;256.8;241.5,8149.50,ssb,100
iceberg,trino,syn_q14,141.4;53.7;169.9;92.3;146.6;146.2;57.6;194.1|96.5;185.6;255.4;186.8,4462.46,ssb,100
iceberg,trino,syn_q14,129.6;133.0;63.9;95.9;113.7;97.0;163.9;183.5|36.6;277.9;78.2;167.8;139.8;148.5,4703.77,ssb,100
iceberg,trino,syn_q14,156.1;134.8;15.0;127.0;62.2;158.2;193.1;22.1|153.5;164.3;121.5;53.5;190.9;275.4,4199.37,ssb,100
iceberg,trino,syn_q14,104.5;170.6;169.0;34.6;108.1;47.3;198.9;17.3|207.7;10.2;196.6;207.9;239.8,3687.73,ssb,100
iceberg,trino,syn_q14,19.9;61.2;15.7;180.0;78.5;198.9|221.0;106.2;142.4;21.1;205.2;58.7,4115.07,ssb,100
iceberg,trino,syn_q15,151.3;53.2;165.2;160.8|248.0;49.5;22.7,4767.77,ssb,100
iceberg,trino,syn_q15,23.5;91.7;69.6;12.8;191.8;58.7;143.1|264.4;176.5;100.6,4959.21,ssb,100
iceberg,trino,syn_q15,142.8;53.1;132.7;161.5;109.2;88.5|260.9;129.5;48.1;84.6,3778.99,ssb,100
iceberg,trino,syn_q15,155.5;88.5;149.2;192.3;160.7;107.8;36.8|68.6;100.1;166.1;71.8;233.4;234.3,4377.39,ssb,100
iceberg,trino,syn_q15,59.0;18.6;76.8;116.7|74.3;63.1;145.8;96.1;291.5;237.3,3834.34,ssb,100
iceberg,trino,syn_q15,93.2;109.6;177.4;56.0;175.6;38.8|127.6;89.2;168.2,4747.20,ssb,100
iceberg,trino,syn_q15,151.6;95.1;121.8;51.6|268.4;280.0;156.0;168.7;290.6,8355.75,ssb,100
iceberg,trino,syn_q15,162.0;82.7;196.5;182.5;194.1;66.6|166.7;105.9;25.4;246.7,3313.04,ssb,100
iceberg,trino,syn_q15,143.9;84.8;95.3;73.8;25.2;192.6|69.7;63.0;249.1;182.3,3081.36,ssb,100
iceberg,trino,syn_q15,188.0;181.4;71.7;18.1;129.5;68.8;15.2;198.1|268.0;38.9;34.2,7774.03,ssb,100
iceberg,trino,syn_q15,97.9;106.4;83.7;124.2|51.3;243.6;214.2,4695.67,ssb,100
iceberg,trino,syn_q15,139.6;20.3;143.5;42.0;14.5;146.2;80.5|101.4;276.8;87.7;282.7,4090.70,ssb,100
iceberg,trino,syn_q15,199.7;179.7;136.7;44.6;181.2|262.9;27.3;55.8;131.1;245.6,6830.58,ssb,100
iceberg,trino,syn_q15,25.0;31.1;50.8;146.7|272.9;110.6;241.4;209.1,4169.32,ssb,100
iceberg,trino,syn_q15,59.3;130.4;127.4;16.1;63.7;191.6;103.5;155.3|254.9;144.5;169.7;279.9,8647.25,ssb,100
iceberg,trino,syn_q16,122.7;179.3;40.9;72.0;124.4;137.5;129.4;11.7|224.1;267.1;178.0;186.3;139.1;191.9,6315.12,ssb,100
iceberg,trino,syn_q16,155.3;88.3;122.2;199.4;22.0|176.5;124.9;16.3;11.1;236.7;142.6,4237.96,ssb,100
iceberg,trino,syn_q16,58.4;76.9;127.4;118.5;87.1;24.3;106.7|42.6;144.0;93.8;142.9;283.7,3911.72,ssb,100
iceberg,trino,syn_q16,49.2;149.3;111.9;111.3;199.5;65.7|86.9;101.7;239.8,4994.94,ssb,100
iceberg,trino,syn_q16,135.9;107.8;85.0;11.9;193.3|252.4;296.1;57.6,4751.13,ssb,100
iceberg,trino,syn_q16,192.6;17.4;86.0;115.0;181.3|253.6;62.0;165.0,4364.35,ssb,100
iceberg,trino,syn_q16,78.1;29.8;52.1;115.7;112.5;115.6|105.7;98.5;246.3,6161.71,ssb,100
iceberg,trino,syn_q16,55.0;123.1;100.0;168.3;151.3;30.1;76.1;197.0|14.2;278.4;139.7;117.5,6659.40,ssb,100
iceberg,trino,syn_q16,19.0;50.4;139.1;146.8|39.5;267.7;235.8;113.2;69.0;274.2,5134.38,ssb,100
iceberg,trino,syn_q16,83.6;28.4;59.6;117.4;166.8;196.0|135.3;175.1;155.8;149.2;219.1,7788.88,ssb,100
iceberg,trino,syn_q16,134.2;110.9;40.8;176.9|19.1;193.0;69.2,3549.94,ssb,100
iceberg,trino,syn_q16,178.8;33.3;53.9;184.6;67.6;194.1|184.4;282.1;124.1;89.5,4717.79,ssb,100
iceberg,trino,syn_q16,191.4;116.1;186.5;165.5;81.1;67.2|119.6;238.3;46.6,4032.52,ssb,100
iceberg,trino,syn_q16,182.9;126.1;92.9;100.8;69.9;90.8|63.4;258.0;46.2;12.3,2856.16,ssb,100
iceberg,trino,syn_q16,50.9;130.7;135.4;93.5;15.6|99.1;271.2;98.0;93.7;237.8;118.0,4877.50,ssb,100
iceberg,trino,q1_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=12; task.concurrency=12; task.max-worker-threads=24,2630.50,ssb,100
iceberg,trino,q1_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=12; task.concurrency=12; task.max-worker-threads=24,2701.76,ssb,100
iceberg,trino,q1_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=12; task.concurrency=12; task.max-worker-threads=24,2687.42,ssb,100
iceberg,trino,q2_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=12; task.concurrency=12; task.max-worker-threads=24,2658.24,ssb,100
iceberg,trino,q2_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=12; task.concurrency=12; task.max-worker-threads=24,2628.61,ssb,100
iceberg,trino,q2_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=12; task.concurrency=12; task.max-worker-threads=24,2631.40,ssb,100
iceberg,trino,q3_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=12; task.concurrency=12; task.max-worker-threads=24,2359.75,ssb,100
iceberg,trino,q3_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=12; task.concurrency=12; task.max-worker-threads=24,2593.17,ssb,100
iceberg,trino,q3_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=12; task.concurrency=12; task.max-worker-threads=24,2741.19,ssb,100
iceberg,trino,q3_4,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=12; task.concurrency=12; task.max-worker-threads=24,2744.75,ssb,100
iceberg,trino,q4_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=12; task.concurrency=12; task.max-worker-threads=24,2756.01,ssb,100
iceberg,trino,q4_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=12; task.concurrency=12; task.max-worker-threads=24,3011.96,ssb,100
iceberg,trino,q4_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=12; task.concurrency=12; task.max-worker-threads=24,2755.91,ssb,100
iceberg,trino,syn_q10,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=12; task.concurrency=12; task.max-worker-threads=24,2611.14,ssb,100
iceberg,trino,syn_q11,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=12; task.concurrency=12; task.max-worker-threads=24,2986.68,ssb,100
