datalake,engine,query name,conf,latency,benchmark,sf
hudi,spark,q4_3,30.4;4.0;9.8;122.9;505.9;2.8;15.1;0.9;0.8,332362.54,ssb-flat,100
hudi,spark,q1_1,34.3;3.6;9.4;111.0;422.6;3.3;13.5;0.7;0.7,49039.0,ssb-flat,100
hudi,spark,q1_2,34.3;3.6;9.4;111.0;422.6;3.3;13.5;0.7;0.7,30908.17,ssb-flat,100
hudi,spark,q1_3,34.3;3.6;9.4;111.0;422.6;3.3;13.5;0.7;0.7,13084.58,ssb-flat,100
hudi,spark,q2_1,34.3;3.6;9.4;111.0;422.6;3.3;13.5;0.7;0.7,505152.59,ssb-flat,100
hudi,spark,q2_2,34.3;3.6;9.4;111.0;422.6;3.3;13.5;0.7;0.7,1248567.04,ssb-flat,100
hudi,spark,q2_3,34.3;3.6;9.4;111.0;422.6;3.3;13.5;0.7;0.7,408270.26,ssb-flat,100
hudi,spark,q3_1,34.3;3.6;9.4;111.0;422.6;3.3;13.5;0.7;0.7,386737.59,ssb-flat,100
hudi,spark,q3_2,34.3;3.6;9.4;111.0;422.6;3.3;13.5;0.7;0.7,325626.68,ssb-flat,100
hudi,spark,q3_3,34.3;3.6;9.4;111.0;422.6;3.3;13.5;0.7;0.7,387750.94,ssb-flat,100
hudi,spark,q3_4,34.3;3.6;9.4;111.0;422.6;3.3;13.5;0.7;0.7,306169.25,ssb-flat,100
hudi,spark,q4_1,34.3;3.6;9.4;111.0;422.6;3.3;13.5;0.7;0.7,368277.38,ssb-flat,100
hudi,spark,q4_2,34.3;3.6;9.4;111.0;422.6;3.3;13.5;0.7;0.7,322338.15,ssb-flat,100
hudi,spark,q4_3,34.3;3.6;9.4;111.0;422.6;3.3;13.5;0.7;0.7,357625.76,ssb-flat,100
hudi,spark,q1_1,28.9;3.5;8.9;119.4;485.2;2.8;14.3;0.8;0.7,48450.42,ssb-flat,100
hudi,spark,q1_2,28.9;3.5;8.9;119.4;485.2;2.8;14.3;0.8;0.7,36594.81,ssb-flat,100
hudi,spark,q1_3,28.9;3.5;8.9;119.4;485.2;2.8;14.3;0.8;0.7,15069.33,ssb-flat,100
hudi,spark,q2_1,28.9;3.5;8.9;119.4;485.2;2.8;14.3;0.8;0.7,460784.31,ssb-flat,100
hudi,spark,q2_2,28.9;3.5;8.9;119.4;485.2;2.8;14.3;0.8;0.7,1132154.0,ssb-flat,100
hudi,spark,q2_3,28.9;3.5;8.9;119.4;485.2;2.8;14.3;0.8;0.7,359482.52,ssb-flat,100
hudi,spark,q3_1,28.9;3.5;8.9;119.4;485.2;2.8;14.3;0.8;0.7,426145.76,ssb-flat,100
hudi,spark,q3_2,28.9;3.5;8.9;119.4;485.2;2.8;14.3;0.8;0.7,363938.64,ssb-flat,100
hudi,spark,q3_3,28.9;3.5;8.9;119.4;485.2;2.8;14.3;0.8;0.7,377752.53,ssb-flat,100
hudi,spark,q3_4,28.9;3.5;8.9;119.4;485.2;2.8;14.3;0.8;0.7,356376.05,ssb-flat,100
hudi,spark,q4_1,28.9;3.5;8.9;119.4;485.2;2.8;14.3;0.8;0.7,323956.84,ssb-flat,100
hudi,spark,q4_2,28.9;3.5;8.9;119.4;485.2;2.8;14.3;0.8;0.7,311289.16,ssb-flat,100
hudi,spark,q4_3,28.9;3.5;8.9;119.4;485.2;2.8;14.3;0.8;0.7,335511.16,ssb-flat,100
hudi,spark,q1_1,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,47070.14,ssb-flat,100
hudi,spark,q1_2,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,31818.37,ssb-flat,100
hudi,spark,q1_3,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,13728.18,ssb-flat,100
hudi,spark,q2_1,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,504596.96,ssb-flat,100
hudi,spark,q2_2,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,1253968.66,ssb-flat,100
hudi,spark,q2_3,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,379111.58,ssb-flat,100
hudi,spark,q3_1,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,417331.16,ssb-flat,100
hudi,spark,q3_2,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,362242.13,ssb-flat,100
hudi,spark,q3_3,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,369306.3,ssb-flat,100
hudi,spark,q3_4,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,328691.32,ssb-flat,100
hudi,spark,q4_1,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,376244.07,ssb-flat,100
hudi,spark,q4_2,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,347763.61,ssb-flat,100
hudi,spark,q4_3,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,382529.6,ssb-flat,100
hudi,spark,q1_1,29.5;3.9;11.4;133.8;397.9;3.4;14.4;0.8;0.7,51725.76,ssb-flat,100
hudi,spark,q1_2,29.5;3.9;11.4;133.8;397.9;3.4;14.4;0.8;0.7,35900.82,ssb-flat,100
hudi,spark,q1_3,29.5;3.9;11.4;133.8;397.9;3.4;14.4;0.8;0.7,15314.86,ssb-flat,100
hudi,spark,q2_1,29.5;3.9;11.4;133.8;397.9;3.4;14.4;0.8;0.7,458518.55,ssb-flat,100
hudi,spark,q2_2,29.5;3.9;11.4;133.8;397.9;3.4;14.4;0.8;0.7,1306733.66,ssb-flat,100
hudi,spark,q2_3,29.5;3.9;11.4;133.8;397.9;3.4;14.4;0.8;0.7,376296.96,ssb-flat,100
hudi,spark,q3_1,29.5;3.9;11.4;133.8;397.9;3.4;14.4;0.8;0.7,404845.55,ssb-flat,100
hudi,spark,q3_2,29.5;3.9;11.4;133.8;397.9;3.4;14.4;0.8;0.7,310211.09,ssb-flat,100
hudi,spark,q3_3,29.5;3.9;11.4;133.8;397.9;3.4;14.4;0.8;0.7,336797.87,ssb-flat,100
hudi,spark,q3_4,29.5;3.9;11.4;133.8;397.9;3.4;14.4;0.8;0.7,332220.3,ssb-flat,100
hudi,spark,q4_1,29.5;3.9;11.4;133.8;397.9;3.4;14.4;0.8;0.7,333377.69,ssb-flat,100
hudi,spark,q4_2,29.5;3.9;11.4;133.8;397.9;3.4;14.4;0.8;0.7,326910.66,ssb-flat,100
hudi,spark,q4_3,29.5;3.9;11.4;133.8;397.9;3.4;14.4;0.8;0.7,321769.08,ssb-flat,100
hudi,spark,q1_1,33.5;3.5;9.6;139.3;470.6;3.1;13.3;0.9;0.7,46454.94,ssb-flat,100
hudi,spark,q1_2,33.5;3.5;9.6;139.3;470.6;3.1;13.3;0.9;0.7,35820.89,ssb-flat,100
hudi,spark,q1_3,33.5;3.5;9.6;139.3;470.6;3.1;13.3;0.9;0.7,13609.35,ssb-flat,100
hudi,spark,q2_1,33.5;3.5;9.6;139.3;470.6;3.1;13.3;0.9;0.7,522747.48,ssb-flat,100
hudi,spark,q2_2,33.5;3.5;9.6;139.3;470.6;3.1;13.3;0.9;0.7,1132562.32,ssb-flat,100
hudi,spark,q2_3,33.5;3.5;9.6;139.3;470.6;3.1;13.3;0.9;0.7,371294.88,ssb-flat,100
hudi,spark,q3_1,33.5;3.5;9.6;139.3;470.6;3.1;13.3;0.9;0.7,371652.68,ssb-flat,100
hudi,spark,q3_2,33.5;3.5;9.6;139.3;470.6;3.1;13.3;0.9;0.7,334908.55,ssb-flat,100
hudi,spark,q3_3,33.5;3.5;9.6;139.3;470.6;3.1;13.3;0.9;0.7,384736.79,ssb-flat,100
hudi,spark,q3_4,33.5;3.5;9.6;139.3;470.6;3.1;13.3;0.9;0.7,340971.19,ssb-flat,100
hudi,spark,q4_1,33.5;3.5;9.6;139.3;470.6;3.1;13.3;0.9;0.7,373745.37,ssb-flat,100
hudi,spark,q4_2,33.5;3.5;9.6;139.3;470.6;3.1;13.3;0.9;0.7,305500.4,ssb-flat,100
hudi,spark,q4_3,33.5;3.5;9.6;139.3;470.6;3.1;13.3;0.9;0.7,315378.15,ssb-flat,100
hudi,spark,q1_1,28.6;3.6;10.7;125.6;448.3;3.0;14.9;0.9;0.7,56597.61,ssb-flat,100
hudi,spark,q1_2,28.6;3.6;10.7;125.6;448.3;3.0;14.9;0.9;0.7,32359.5,ssb-flat,100
hudi,spark,q1_3,28.6;3.6;10.7;125.6;448.3;3.0;14.9;0.9;0.7,15091.19,ssb-flat,100
hudi,spark,q2_1,28.6;3.6;10.7;125.6;448.3;3.0;14.9;0.9;0.7,540116.15,ssb-flat,100
hudi,spark,q2_2,28.6;3.6;10.7;125.6;448.3;3.0;14.9;0.9;0.7,1207405.53,ssb-flat,100
hudi,spark,q2_3,28.6;3.6;10.7;125.6;448.3;3.0;14.9;0.9;0.7,352255.4,ssb-flat,100
hudi,spark,q3_1,28.6;3.6;10.7;125.6;448.3;3.0;14.9;0.9;0.7,383934.46,ssb-flat,100
hudi,spark,q3_2,28.6;3.6;10.7;125.6;448.3;3.0;14.9;0.9;0.7,329574.05,ssb-flat,100
hudi,spark,q3_3,28.6;3.6;10.7;125.6;448.3;3.0;14.9;0.9;0.7,326883.33,ssb-flat,100
hudi,spark,q3_4,28.6;3.6;10.7;125.6;448.3;3.0;14.9;0.9;0.7,313258.68,ssb-flat,100
hudi,spark,q4_1,28.6;3.6;10.7;125.6;448.3;3.0;14.9;0.9;0.7,330970.08,ssb-flat,100
hudi,spark,q4_2,28.6;3.6;10.7;125.6;448.3;3.0;14.9;0.9;0.7,300370.75,ssb-flat,100
hudi,spark,q4_3,28.6;3.6;10.7;125.6;448.3;3.0;14.9;0.9;0.7,357525.79,ssb-flat,100
hudi,spark,syn_q5,108.1;65.7;50.4;66.4;135.4|267.9;12.6;205.1;106.1,348894.39,ssb_flat,100
hudi,spark,syn_q5,173.8;72.4;61.1;75.0;180.4;20.9|103.8;174.8;186.7;30.1;169.8;74.1,342221.27,ssb_flat,100
hudi,spark,syn_q5,10.7;168.1;159.8;197.1|205.3;63.4;229.9;297.9,367645.69,ssb_flat,100
hudi,spark,syn_q5,183.6;103.6;98.8;51.5;188.5|267.1;156.8;288.4;286.9;126.5;96.6,510130.98,ssb_flat,100
hudi,spark,syn_q5,15.4;162.5;10.7;116.1;19.9;81.9;16.6|59.1;156.0;98.2;192.8;34.6,272570.72,ssb_flat,100
hudi,spark,syn_q5,131.7;160.3;66.5;20.2|88.4;205.9;261.9;147.2;230.0;156.8,386686.67,ssb_flat,100
hudi,spark,syn_q5,96.2;36.2;118.1;10.5;185.9;167.8;12.6|81.1;127.4;243.4,482346.78,ssb_flat,100
hudi,spark,syn_q5,130.5;160.8;189.3;177.8;161.1;189.7|92.0;139.9;101.4,418397.64,ssb_flat,100
hudi,spark,syn_q5,132.7;49.7;109.3;51.3;121.5;156.3;139.1|254.2;183.5;32.4;183.6;214.8,381068.26,ssb_flat,100
hudi,spark,syn_q5,16.5;150.6;178.9;164.6;12.7;63.6;143.4|51.4;130.9;263.0;96.0,486101.70,ssb_flat,100
hudi,spark,syn_q5,35.0;52.3;122.2;179.7;29.3|55.5;168.9;214.1,159993.68,ssb_flat,100
hudi,spark,syn_q5,163.1;24.2;174.7;29.8;127.0;116.9;74.5;57.8|212.9;62.9;140.6,441186.03,ssb_flat,100
hudi,spark,syn_q5,36.1;46.7;122.4;110.9;183.9|97.0;249.7;279.5;56.9;125.3;143.7,295858.51,ssb_flat,100
hudi,spark,syn_q5,142.3;22.2;107.5;105.2;36.9;193.4;49.0;109.9|26.8;200.6;292.0;94.1;122.5;24.3,207870.27,ssb_flat,100
hudi,spark,syn_q5,197.6;48.0;147.4;119.4|126.2;145.6;294.1;183.8;292.0,419668.37,ssb_flat,100
hudi,spark,syn_q6,171.8;82.2;49.7;194.5;153.4;111.7;59.0;103.3|242.4;154.1;109.3;30.8,547197.16,ssb_flat,100
hudi,spark,syn_q6,180.1;184.7;36.5;27.9;158.0;136.8|246.2;243.1;57.5,304129.51,ssb_flat,100
hudi,spark,syn_q6,84.7;45.0;94.6;160.7;51.9;178.6;22.1|151.5;298.1;101.6;110.2,338098.57,ssb_flat,100
hudi,spark,syn_q6,102.9;168.5;137.8;69.7;152.8|293.5;85.5;138.0;95.1;133.5;57.8,217255.17,ssb_flat,100
hudi,spark,syn_q6,64.7;79.8;32.9;68.3;128.8;69.8;192.1;119.9|104.8;164.8;106.8;41.9;247.3;25.7,282687.77,ssb_flat,100
hudi,spark,syn_q6,155.5;152.6;176.4;145.1;44.1;189.5;150.5|188.0;179.4;72.5,480852.00,ssb_flat,100
hudi,spark,syn_q6,174.6;23.9;119.4;67.2;175.0;134.8|64.0;238.4;94.9,584512.92,ssb_flat,100
hudi,spark,syn_q6,97.7;197.0;141.0;172.4;136.9;142.8;64.5|292.0;219.7;144.5;264.4;118.3,248588.61,ssb_flat,100
hudi,spark,syn_q6,65.3;134.5;97.2;48.7;133.4;110.6;27.8;96.0|234.5;66.0;197.1;265.4,301377.84,ssb_flat,100
hudi,spark,syn_q6,186.0;142.8;61.2;22.2|151.6;232.1;139.1;124.7;128.0;73.7,357159.44,ssb_flat,100
hudi,spark,syn_q6,171.3;158.9;163.5;91.0;10.8|296.6;266.2;249.4,391565.33,ssb_flat,100
hudi,spark,syn_q6,166.1;169.8;179.4;146.8|156.0;87.8;122.4;83.4;289.8,282371.33,ssb_flat,100
hudi,spark,syn_q6,48.7;198.6;50.4;171.3;138.4;82.4;189.9;106.8|154.6;224.6;34.9;70.0;12.5;107.3,408839.37,ssb_flat,100
hudi,spark,syn_q6,125.3;64.3;92.6;184.0;35.3;116.8|276.0;91.2;217.4;25.1;261.5,312296.24,ssb_flat,100
hudi,spark,syn_q6,59.7;80.2;174.8;182.5;186.8|24.5;199.4;268.1;10.3;41.4,358442.53,ssb_flat,100
hudi,spark,syn_q7,161.7;59.5;190.8;146.0;189.6|107.6;149.3;114.0,222257.38,ssb_flat,100
hudi,spark,syn_q7,148.3;10.0;74.4;113.1;106.0;189.3;140.4|152.5;94.8;173.3;219.7;62.4;92.4,286370.55,ssb_flat,100
hudi,spark,syn_q7,194.2;79.9;178.6;196.8;119.3|15.4;293.2;278.6;104.0;273.7,285819.74,ssb_flat,100
hudi,spark,syn_q7,158.5;87.6;144.4;160.3;53.6;75.2|49.4;216.5;271.3,271546.42,ssb_flat,100
hudi,spark,syn_q7,161.1;92.6;99.6;143.6;121.7|242.4;46.1;288.1;254.9;105.8,461714.38,ssb_flat,100
hudi,spark,syn_q7,112.4;175.5;199.8;91.3;42.8|263.6;97.2;297.9;30.7;129.3;229.2,339663.76,ssb_flat,100
hudi,spark,syn_q7,132.9;118.9;154.2;87.4;116.3;19.8;83.2;71.4|74.0;218.8;34.5;233.2;256.5,332536.48,ssb_flat,100
hudi,spark,syn_q7,93.5;119.8;124.2;26.0;163.2|10.4;95.2;277.0;259.3,197343.39,ssb_flat,100
hudi,spark,syn_q7,182.2;181.7;103.0;76.6;81.4|24.1;72.7;105.0;52.5;284.2;226.7,435602.20,ssb_flat,100
hudi,spark,syn_q7,58.2;139.2;50.1;123.1;86.6|226.7;218.4;77.5;165.8;205.5;53.7,248222.75,ssb_flat,100
hudi,spark,syn_q7,80.4;139.1;26.9;145.7;151.1|140.1;73.8;46.0,366531.26,ssb_flat,100
hudi,spark,syn_q7,67.3;174.6;97.6;178.4;42.9;88.6;35.8|283.5;138.9;100.8;21.9,391238.41,ssb_flat,100
hudi,spark,syn_q7,181.3;115.3;178.4;102.8;104.2;158.9;193.6;173.2|208.4;198.5;282.9;253.4;216.7,541477.55,ssb_flat,100
hudi,spark,syn_q7,121.6;171.2;94.8;97.3;58.2|289.1;237.4;148.1,243096.36,ssb_flat,100
hudi,spark,syn_q7,89.8;100.3;14.8;175.7;14.3;174.6;90.0|33.3;183.1;111.7;96.4;32.0,145510.81,ssb_flat,100
hudi,spark,syn_q8,63.7;41.3;13.7;159.6|250.8;143.3;211.8;42.1;239.6,562878.09,ssb_flat,100
hudi,spark,syn_q8,183.8;66.8;164.0;167.1;120.7;40.1|110.3;33.1;278.4;78.9,222701.62,ssb_flat,100
hudi,spark,syn_q8,43.8;134.1;191.0;193.9|221.0;78.3;278.0;135.9;238.9;149.2,280775.36,ssb_flat,100
hudi,spark,syn_q8,66.4;130.7;47.5;177.8;173.4;128.3|160.5;57.8;292.6;119.2;148.2;107.9,349019.43,ssb_flat,100
hudi,spark,syn_q8,153.0;171.8;52.3;108.5;138.5;18.2;39.8|231.2;75.7;279.1,219894.39,ssb_flat,100
hudi,spark,syn_q8,131.7;33.8;99.5;174.2|191.7;219.1;174.6,341500.01,ssb_flat,100
hudi,spark,syn_q8,124.3;89.6;77.3;53.3|47.0;264.9;127.6;211.4;291.0;251.7,592615.08,ssb_flat,100
hudi,spark,syn_q8,79.5;122.8;185.3;52.0;158.6|25.4;230.5;218.2;87.8,362262.82,ssb_flat,100
hudi,spark,syn_q8,183.4;139.0;38.2;55.9|228.1;63.5;62.9,385798.15,ssb_flat,100
hudi,spark,syn_q8,183.2;59.1;192.4;72.4;118.6;159.7|193.9;161.3;46.5,246670.79,ssb_flat,100
hudi,spark,syn_q8,161.5;51.3;72.7;110.2;150.0;95.2;68.2;40.0|251.9;289.2;197.7;103.7,299224.94,ssb_flat,100
hudi,spark,syn_q8,140.0;183.2;101.4;100.6;187.5;196.8;57.3|239.0;58.2;233.1,321676.09,ssb_flat,100
hudi,spark,syn_q8,150.9;98.3;158.1;86.5;12.0|51.5;173.2;176.6;213.9,327271.30,ssb_flat,100
hudi,spark,syn_q8,92.1;170.1;87.3;174.3|97.3;141.0;151.8;254.2;214.6,528793.06,ssb_flat,100
hudi,spark,syn_q8,59.4;188.3;145.7;64.0;131.8;33.7|183.6;220.0;227.5;223.1;138.4;115.5,425562.30,ssb_flat,100
hudi,spark,syn_q9,184.2;199.9;43.6;97.6;96.1;98.5|146.1;168.8;165.5;14.1;11.0,214511.21,ssb_flat,100
hudi,spark,syn_q9,61.8;70.4;98.9;157.3;20.0;92.5;37.0;126.8|286.5;54.4;98.8;125.7;27.8;183.6,293781.01,ssb_flat,100
hudi,spark,syn_q9,161.4;37.9;86.2;146.7;144.4;153.6;58.9;93.1|109.1;261.0;31.6,515087.53,ssb_flat,100
hudi,spark,syn_q9,188.9;16.3;83.6;146.3;113.1;12.0;48.2;141.1|119.6;299.8;291.1;177.4;116.6;28.6,268205.74,ssb_flat,100
hudi,spark,syn_q9,120.7;46.3;33.4;43.1;154.7;59.9;115.8|79.1;118.2;208.8;34.1;125.7,313181.46,ssb_flat,100
hudi,spark,syn_q9,26.1;124.7;195.6;115.7|171.3;161.5;10.8;213.7;146.7,413526.79,ssb_flat,100
hudi,spark,syn_q9,158.1;140.2;102.3;180.7;79.7;17.5;98.8;29.7|146.7;92.7;92.6,455374.97,ssb_flat,100
hudi,spark,syn_q9,90.7;114.1;80.9;94.1;82.1|198.0;95.2;34.1;25.6,333833.50,ssb_flat,100
hudi,spark,syn_q9,27.4;186.0;118.4;10.1|24.8;40.8;171.0;115.0;220.7;13.4,300921.96,ssb_flat,100
hudi,spark,syn_q9,38.2;136.4;117.4;41.1|214.0;189.2;19.5;13.5,551595.50,ssb_flat,100
hudi,spark,syn_q9,127.8;178.3;79.3;128.6;124.6|198.0;205.6;199.6;259.4;106.8,606541.97,ssb_flat,100
hudi,spark,syn_q9,174.9;90.2;123.1;152.2;95.7|83.8;230.4;110.5;121.2;206.7,482876.75,ssb_flat,100
hudi,spark,syn_q9,155.1;59.0;133.2;20.7;25.8;64.0;76.4;146.6|94.6;282.9;238.2;256.7;36.9;270.4,369333.29,ssb_flat,100
hudi,spark,syn_q9,55.3;188.1;196.8;155.8;175.0|240.9;124.7;176.3;237.2;186.3;120.0,282484.68,ssb_flat,100
hudi,spark,syn_q9,151.3;181.1;155.8;10.9|109.6;232.4;244.4;142.8;183.6,280611.38,ssb_flat,100
hudi,spark,syn_q10,196.0;114.7;87.7;105.5;186.0;23.3|22.3;250.3;45.6,390548.68,ssb_flat,100
hudi,spark,syn_q10,124.4;50.8;80.8;170.6;89.0;145.9;86.2;29.1|159.5;101.5;10.1;260.2,424769.60,ssb_flat,100
hudi,spark,syn_q10,121.4;159.2;101.6;160.1;12.2|29.9;258.1;245.1,398728.52,ssb_flat,100
hudi,spark,syn_q10,28.0;113.0;183.1;116.2;83.1;183.7;163.6|186.2;233.5;43.6;274.9;191.4,404767.49,ssb_flat,100
hudi,spark,syn_q10,16.9;77.7;33.0;28.0;164.5;164.0|251.7;177.2;164.4;33.6,241812.44,ssb_flat,100
hudi,spark,syn_q10,161.0;103.6;101.8;111.9;132.0;126.0;38.0|215.1;227.9;284.8;256.4,492896.56,ssb_flat,100
hudi,spark,syn_q10,13.3;184.5;143.4;124.0;25.9;192.9|70.2;50.7;231.1;91.0,511312.54,ssb_flat,100
hudi,spark,syn_q10,41.0;35.6;116.9;189.0;156.6;60.4|283.7;249.8;148.6,336059.02,ssb_flat,100
hudi,spark,syn_q10,187.8;99.5;79.0;115.6|54.8;140.2;166.9;122.7;40.8;210.2,355334.98,ssb_flat,100
hudi,spark,syn_q10,182.0;159.9;150.7;147.0;133.4|298.5;181.7;250.7,227413.92,ssb_flat,100
hudi,spark,syn_q10,91.6;103.2;27.7;30.9|23.9;196.5;167.2;270.8;203.5;48.2,420052.82,ssb_flat,100
